;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
77;acquérir;akim;aki;;;akir;aki;akErrô;akErrE;akErre;akErra;akErrô;akErra;akErjô;akErE;akErje;akErE;akErE;akErE;akErir;akisjô;akis;;akis;;;;akEre;akjEr;akErâ;akErrjô;;akErrje;akErrE;akErrE;;akErô;akjEr;akEre;akjEr;akjEr;akjEr;akiz;akiz;aki;aki;;akjEr;akErje;akjEr;akjEr;akjEr
78;actionner;;aksjOnE;;;;aksjOna;aksjOn6rô;aksjOn6rE;;aksjOn6ra;aksjOn6rô;aksjOn6ra;;aksjOnE;;;aksjOnE;aksjOnE;aksjOne;;aksjOnas;;;aksjOnas;aksjOna;;aksjOne;aksjOn;aksjOnâ;aksjOn6rjô;;aksjOn6rje;;;;aksjOnô;aksjOn;aksjOne;;aksjOn;aksjOn;aksjOne;aksjOne;aksjOne;aksjOne;;;;;;
79;activer;aktivam;aktivE;;aktiva;aktivEr;aktiva;;aktiv6rE;aktiv6re;aktiv6ra;;aktiv6ra;;aktivE;aktivje;;aktivE;aktivE;aktive;;;aktivasje;aktivas;;aktiva;aktivô;aktive;aktiv;aktivâ;;;aktiv6rje;aktiv6rE;;aktiv6rE;aktivô;aktiv;aktive;aktiv;aktiv;aktiv;aktive;aktive;aktive;aktive;;aktiv;;;;aktiv
80;actualiser;;;;;;;;;;;;;;;;;;;aktyalize;;;;;;;;aktyalize;;;;;;;;;;;;;;aktyaliz;aktyalize;aktyalize;;aktyalize;;;;;;
81;acérer;;;;;;;;;;asEr6ra;;;;;asErje;;;;;;;;;;;;;;;;;;;;;;;;;;;asEre;;asEre;asEre;;;;;;
82;adapter;;adaptE;adaptat;;adaptEr;adapta;adapt6rô;adapt6rE;adapt6re;adapt6ra;adapt6rô;adapt6ra;;adaptE;;adaptE;adaptE;adaptE;adapte;;;;;adaptas;adapta;adaptô;adapte;adapt;adaptâ;;adapt6rE;;adapt6rE;adapt6rE;adapt6rE;;adapt;adapte;adapt;adapt;adapt;adapte;adapte;adapte;adapte;adaptjô;adapt;adaptje;adapt;;
83;additionner;;;;;adisjOnEr;;;;;;;;;adisjOnE;;;adisjOnE;adisjOnE;adisjOne;adisjOnasjô;;;;;;;adisjOne;adisjOn;adisjOnâ;;;;;adisjOn6rE;adisjOn6rE;;adisjOn;adisjOne;;adisjOn;adisjOn;adisjOne;adisjOne;adisjOne;adisjOne;;;;adisjOn;;
84;adhérer;;;;;adErEr;adEra;;;;;adEr6rô;;;adErE;;;adErE;adErE;adEre;;;;adEras;;;;adEre;adEr;adErâ;;;;;;;;adEr;adEre;;adEr;adEr;;;;;;;adErje;;adEr;
85;adjoindre;adZwaJim;adZwaJi;;;;adZwaJi;;;;;adZwêdrô;adZwêdra;;;;;adZwaJE;adZwaJE;adZwêdr;;;;;;adZwaJi;;;;adZwaJâ;;;;;;;;adZwê;;;;adZwê;;adZwêt;adZwê;adZwê;;adZwaJ;;;adZwaJ;
86;adjuger;;;;;;;;;;;;;;;;;adZyZE;adZyZE;adZyZe;;;;;;adZyZa;;adZyZe;adZyZ;adZyZâ;;;;;;;;adZyZ;;;;adZyZ;;adZyZe;adZyZe;adZyZe;;;;;;
87;adjurer;adZyram;adZyrE;;;;adZyra;;adZyr6rE;;;;;adZyrjô;adZyrE;;;adZyrE;adZyrE;adZyre;;;adZyrasje;adZyras;;;;;;adZyrâ;;;;adZyr6rE;;adZyr6rE;;adZyr;;;;adZyr;;;adZyre;adZyre;;;;;;
88;admettre;admim;admi;admit;admi;admir;admi;admEtrô;admEtrE;admEtre;admEtra;admEtrô;admEtra;admEtjô;admEtE;admEtje;admEtE;admEtE;admEtE;admEtr;admisjô;admis;admisje;admis;admis;admi;admEtô;admEte;admE;admEtâ;admEtriô;admEtrE;admEtrie;admEtrE;admEtrE;admEtrE;admEtô;admE;admEte;admE;admEt;admE;admiz;admiz;admi;admi;admEtjô;admEt;admEtje;admEt;admEt;admEt
89;administrer;;administrE;;administra;;administra;administr6rô;administr6rE;;administr6ra;;administr6ra;administrjô;administrE;;administrE;administrE;administrE;administre;;;;administras;;administra;administrô;administre;administr;administrâ;administr6rjô;;administr6rje;;administr6rE;;;administr;administre;administr;administr;administr;administre;administre;administre;administre;administrjô;;;;administr;
90;admirer;admiram;admirE;admirat;admira;admirEr;admira;admir6rô;admir6rE;admir6re;;admir6rô;admir6ra;admirjô;admirE;admirje;admirE;admirE;admirE;admire;admirasjô;admiras;admirasje;admiras;;admira;admirô;admire;admir;admirâ;admir6rjô;admir6rE;admir6rje;admir6rE;admir6rE;admir6rE;admirô;admir;admire;admir;admir;admir;admire;admire;admire;admire;admirjô;admir;admirje;admir;admir;admir
91;admonester;;;;;;admOnEsta;;;;;admOnEst6rô;;;;;;;admOnEstE;admOnEste;;;;;;admOnEsta;;;;;;;;;;;;;;;;admOnEst;;;admOnEste;admOnEste;;;;;;
92;adoniser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;adOnizâ;;;;;;;;;;;;;;;;;;;;;;
93;adonner;;adOnE;;;;adOna;;adOn6rE;;;adOn6rô;;adOnjô;adOnE;adOnje;;adOnE;adOnE;adOne;;;;adOnas;;;;;;adOnâ;;;;;adOn6rE;adOn6rE;;adOn;adOne;;adOn;adOn;adOne;adOne;adOne;adOne;;;;;adOn;adOn
94;adopter;;adOptE;;adOpta;adOptEr;adOpta;adOpt6rô;adOpt6rE;adOpt6re;;adOpt6rô;adOpt6ra;adOptjô;adOptE;;adOptE;adOptE;adOptE;adOpte;adOptasjô;adOptas;;;adOptas;adOpta;adOptô;adOpte;adOpt;adOptâ;adOpt6rjô;adOpt6rE;adOpt6rje;;adOpt6rE;adOpt6rE;adOptô;adOpt;adOpte;adOpt;adOpt;adOpt;adOpte;adOpte;adOpte;adOpte;adOptjô;adOpt;adOptje;adOpt;adOpt;adOpt
95;adorer;adOram;adOrE;adOrat;adOra;adOrEr;adOra;adOr6rô;adOr6rE;adOr6re;adOr6ra;adOr6rô;adOr6ra;adOrjô;adOrE;adOrje;adOrE;adOrE;adOrE;adOre;adOrasjô;adOras;adOrasje;adOras;adOras;adOra;adOrô;adOre;adOr;adOrâ;adOr6rjô;adOr6rE;adOr6rje;adOr6rE;adOr6rE;adOr6rE;adOrô;adOr;adOre;adOr;adOr;adOr;adOre;adOre;adOre;adOre;adOrjô;adOr;adOrje;adOr;adOr;adOr
96;adosser;adOsam;adOsE;;adOsa;adOsEr;adOsa;adOs6rô;;;;;adOs6ra;;adOsE;;adOsE;adOsE;adOsE;adOse;;;;;adOsas;adOsa;;adOse;ados;adOsâ;;;;;adOs6rE;adOs6rE;;ados;adOse;;ados;ados;adOse;adOse;adOse;adOse;adOsjô;ados;adOsje;;ados;ados
97;adouber;;;;;;aduba;;;;;;;;;;;;;adube;;;;;;;;;;;;;;;;;adubô;;;;;;;;;adube;;;;;;
98;adoucir;adusim;;adusit;adusi;adusir;adusi;;adusirE;;;;adusira;adusisjô;adusisE;adusisje;;adusisE;adusisE;adusir;;;adusisje;adusis;;adusi;;adusise;adusi;adusisâ;adusirjô;adusirE;;;;adusirE;;adusi;;adusi;adusis;adusi;adusi;adusi;adusi;adusi;;adusis;;;adusis;adusis
99;adresser;adrEsam;adrEsE;adrEsat;adrEsa;adrEsEr;adrEsa;adrEs6rô;adrEs6rE;adrEs6re;adrEs6ra;adrEs6rô;adrEs6ra;adrEsjô;adrEsE;adrEsje;adrEsE;adrEsE;adrEsE;adrEse;adrEsasjô;adrEsas;adrEsasje;adrEsas;adrEsas;adrEsa;adrEsô;adrEse;adrEs;adrEsâ;adrEs6rjô;adrEs6rE;adrEs6rje;adrEs6rE;adrEs6rE;adrEs6rE;adrEsô;adrEs;adrEse;adrEs;adrEs;adrEs;adrEse;adrEse;adrEse;adrEse;adrEsjô;adrEs;adrEsje;adrEs;adrEs;adrEs
100;aduler;;;;;;;;adyl6rE;;;;;;adylE;;;adylE;adylE;adyle;adylasjô;;;;;;;;;;;;;;;;;;;;adyl;;;adyle;adyle;adyle;;;;;;
101;adultérer;;;;;;;;;;adyltEr6ra;;;;;;;adyltErE;;;;;;;;;;;;;;;;;;;;adyltEr;;;;;adyltEre;;;adyltEre;;;;;;
102;advenir;;;;;;advê;;;;;;advjêdra;;;;;adv6nE;adv6nE;adv6nir;;;;;;advê;;;;;;;;;;advjêdrE;;;;;advjEn;advjê;;;;;;;;;;advjEn
103;affabuler;;afabylE;;;;;;;;;;;;;;;;;afabyle;;;;;;;;;;;;;;;;;;afabyl;;afabyl;;afabyl;;;;afabyle;;;;;;
104;affadir;;;;;;afadi;;;;;;;;;;;afadisE;afadisE;afadir;;;;;;;;;;afadisâ;;;;;;;;;;;;;afadi;afadi;afadi;afadi;;afadis;;;;afadis
105;affaiblir;;;;;;afEbli;;;;;;afEblira;afEblisjô;afEblisE;;;afEblisE;afEblisE;afEblir;afEblisjô;afEblis;;;afEblis;;;;afEbli;afEblisâ;afEblirjô;afEblirE;;;afEblirE;;afEblisô;afEbli;afEblise;afEbli;afEblis;afEbli;afEbli;afEbli;afEbli;afEbli;afEblisjô;afEblis;;;afEblis;afEblis
106;affairer;afEram;afErE;afErat;afEra;afErEr;afEra;;afEr6rE;;afEr6ra;afEr6rô;afEr6ra;afErjô;afErE;;afErE;afErE;afErE;afEre;;afEras;;afEras;;afEra;;;afEr;afErâ;afEr6rjô;;afEr6rje;afEr6rE;afEr6rE;afEr6rE;afErô;afEr;afEre;afEr;afEr;afEr;afEre;afEre;afEre;afEre;afErjô;;afErje;afEr;;
107;affaisser;;;afEsat;;afEsEr;afEsa;;afEs6rE;;;afEs6rô;;afEsjô;;afEsje;afEsE;afEsE;afEsE;afEse;;;afEsasje;afEsas;afEsas;afEsa;;;afEs;afEsâ;afEs6rjô;afEs6rE;;afEs6rE;afEs6rE;afEs6rE;afEsô;afEs;afEse;;afEs;afEs;afEse;afEse;afEse;afEse;;;;afEs;;
108;affaler;;afalE;afalat;;afalEr;afala;afal6rô;;afal6re;;;;afaljô;afalE;;;afalE;afalE;afale;afalasjô;;afalasje;afalas;;;;afale;afal;afalâ;afal6rjô;;;afal6rE;afal6rE;afal6rE;afalô;afal;;;afal;afal;afale;afale;afale;afale;;afal;;;;afal
109;affamer;;;;;afamEr;;afam6rô;;afam6re;;;afam6ra;;;;;afamE;afamE;afame;;;;;;afama;;afame;afam;afamâ;;;;;;;;afam;afame;;afam;afam;afame;afame;afame;afame;;;afamje;;afam;
110;affecter;afEktam;afEktE;afEktat;afEkta;afEktEr;afEkta;afEkt6rô;afEkt6rE;afEkt6re;afEkt6ra;afEkt6rô;afEkt6ra;afEktjô;afEktE;afEktje;afEktE;afEktE;afEktE;afEkte;afEktasjô;afEktas;;;afEktas;afEkta;afEktô;afEkte;afEkt;afEktâ;;afEkt6rE;afEkt6rje;;afEkt6rE;afEkt6rE;afEktô;afEkt;afEkte;;afEkt;afEkt;afEkte;afEkte;afEkte;afEkte;afEktjô;afEkt;afEktje;;afEkt;afEkt
111;affectionner;;;afEksjOnat;;;;;;;;;;;afEksjOnE;;;afEksjOnE;afEksjOnE;afEksjOne;afEksjOnasjô;afEksjOnas;;;;;;afEksjOne;;afEksjOnâ;afEksjOn6rjô;;;afEksjOn6rE;;;;afEksjOn;afEksjOne;afEksjOn;afEksjOn;afEksjOn;;afEksjOne;;afEksjOne;;;;;;
112;affermir;afErmim;afErmi;;;;afErmi;;;;;;afErmira;;afErmisE;afErmisje;afErmisE;afErmisE;afErmisE;afErmir;;;;;;;;;;afErmisâ;;afErmirE;;;;;;afErmi;;;afErmis;afErmi;;afErmi;afErmi;afErmi;;;;;;afErmis
113;afficher;afiSam;;afiSat;;afiSEr;afiSa;afiS6rô;afiS6rE;afiS6re;afiS6ra;afiS6rô;afiS6ra;afiSjô;afiSE;;afiSE;afiSE;afiSE;afiSe;afiSasjô;afiSas;;;afiSas;afiSa;afiSô;afiSe;afiS;afiSâ;afiS6rjô;afiS6rE;;afiS6rE;afiS6rE;afiS6rE;afiSô;afiS;afiSe;afiS;afiS;afiS;afiSe;afiSe;afiSe;afiSe;afiSjô;;;afiS;afiS;
114;affiler;;;;;;;;;;;;;;;;;;;afile;;;;;;;;;;;;;;;;;;;;;;afil;;afile;;;;;;;;
115;affilier;;;;;;afilja;;;;;;;;;;;afiljE;;afilje;;;;;;;;;;afiljâ;;;;;;;;;;afili;;;;afilje;afilje;afilje;;;;;;
116;affiner;;;;;;afina;;afin6rE;;;;afin6ra;;;;;afinE;afinE;afine;;;;;;;;;;afinâ;;;;;;afin6rE;afinô;afin;;;afin;afin;afine;afine;;afine;;;;afin;;
117;affirmer;afirmam;afirmE;afirmat;afirma;afirmEr;afirma;afirm6rô;afirm6rE;afirm6re;afirm6ra;afirm6rô;;afirmjô;afirmE;afirmje;afirmE;afirmE;afirmE;afirme;afirmasjô;afirmas;afirmasje;afirmas;;afirma;afirmô;afirme;afirm;afirmâ;afirm6rjô;;afirm6rje;afirm6rE;afirm6rE;afirm6rE;afirmô;afirm;afirme;afirm;afirm;afirm;afirme;afirme;afirme;afirme;afirmjô;afirm;afirmje;;afirm;afirm
118;affleurer;afl6ram;;;;afl6rEr;afl6ra;;afl6r6rE;afl6r6re;afl6r6ra;;afl6r6ra;;;;;afl6rE;afl6rE;afl6re;;;;;;afl6ra;;;afl9r;afl6râ;;;;;afl6r6rE;;;;;;afl9r;afl9r;;;;afl6re;;;;;;
119;affliger;;;afliZat;;afliZEr;afliZa;;;afliZ6re;;afliZ6rô;;;afliZE;;;afliZE;afliZE;afliZe;;afliZas;afliZasje;afliZas;;;;afliZe;afliZ;afliZâ;;;;;;;;afliZ;;;afliZ;afliZ;;afliZe;afliZe;afliZe;afliZjô;afliZ;;afliZ;;afliZ
120;affluer;;;;;aflyEr;aflya;;;;;aflyrô;;;;aflyje;;aflyE;aflyE;aflye;aflyasjô;;;;aflyas;aflya;aflyô;aflye;;aflyâ;;aflyrE;;aflyrE;aflyrE;;aflyô;;;afly;afly;afly;;;;;;;;;afly;
121;affoler;;afOlE;;afOla;afOlEr;afOla;afOl6rô;afOl6rE;;afOl6ra;afOl6rô;afOl6ra;afOljô;afOlE;afOlje;;afOlE;afOlE;afOle;;afOlas;afOlasje;afOlas;afOlas;afOla;afOlô;afOle;afOl;afOlâ;afOl6rjô;afOl6rE;;afOl6rE;;afOl6rE;afOlô;afOl;afOle;afOl;afOl;afOl;afOle;afOle;afOle;afOle;afOljô;;afOlje;;afOl;
122;affouiller;;;;;;;;;;;;;;;;;;afujE;;;;;;;;;;;;;;;;;;;;;;;;;;;afuje;;;;;;
123;affranchir;;;;;afrâSir;afrâSi;;;;;;afrâSira;;afrâSisE;;afrâSisE;afrâSisE;afrâSisE;afrâSir;afrâSisjô;;;;;afrâSi;afrâSisô;;afrâSi;afrâSisâ;;afrâSirE;;;;afrâSirE;afrâSisô;afrâSi;;afrâSi;afrâSis;afrâSi;afrâSi;afrâSi;afrâSi;afrâSi;;afrâSis;afrâSisje;afrâSis;afrâSis;afrâSis
124;affriander;;afriâdE;;;;;;;;;;;;;;;;;afriâde;;;;;;;;;;;;;;;;;;;;;;;;;afriâde;afriâde;;;;;;
125;affrioler;;;;;;;;;;;;;;;;;;afriOlE;afriOle;;;;;;;;;;afriOlâ;;;;;;afriOl6rE;;;;;;afriOl;afriOle;;afriOle;;;;;;;
126;affronter;;afrôtE;afrôtat;afrôta;afrôtEr;afrôta;afrôt6rô;afrôt6rE;afrôt6re;afrôt6ra;afrôt6rô;afrôt6ra;afrôtjô;afrôtE;afrôtje;afrôtE;afrôtE;afrôtE;afrôte;afrôtasjô;afrôtas;;afrôtas;afrôtas;afrôta;afrôtô;afrôte;afrôt;afrôtâ;afrôt6rjô;afrôt6rE;afrôt6rje;afrôt6rE;afrôt6rE;afrôt6rE;afrôtô;afrôt;afrôte;afrôt;afrôt;afrôt;afrôte;afrôte;afrôte;afrôte;;afrôt;afrôtje;afrôt;afrôt;afrôt
127;affréter;;;;;;;afrEt6rô;;;;;;;;afrEtje;;;;afrEte;;;;;;;afrEtô;afrEte;;;;;;;;;;afrEt;afrEte;;;afrEt;;;;afrEte;;;;;;afrEt
128;affubler;;afyblE;afyblat;;;afybla;;;;afybl6ra;;;afybljô;;;;;afyblE;afyble;afyblasjô;;;;;;;;;afyblâ;;afybl6rE;;;afybl6rE;afybl6rE;afyblô;afybl;afyble;;afybl;afybl;afyble;afyble;afyble;afyble;;;;;;afybl
129;affûter;;;;afyta;afytEr;afyta;afyt6rô;afyt6rE;;;;;afytjô;;;;;afytE;afyte;;afytas;;afytas;afytas;afyta;;afyte;afyt;afytâ;;;;;;;;afyt;;;;afyt;afyte;afyte;afyte;afyte;;;;;;afyt
130;agacer;agasam;agasE;;agasa;agasEr;agasa;agas6rô;agas6rE;agas6re;agas6ra;agas6rô;agas6ra;;agasE;agasje;agasE;agasE;agasE;agase;agasasjô;;agasasje;agasas;agasas;agasa;agasô;agase;agas;agasâ;;agas6rE;;agas6rE;agas6rE;agas6rE;agasô;agas;agase;agas;agas;agas;agase;agase;agase;agase;agasjô;;;;agas;agas
131;agencer;aZâsam;;;;;aZâsa;;;aZâs6re;aZâs6ra;;;;;;;aZâsE;aZâsE;aZâse;;;;;;;aZâsô;;;aZâsâ;;;;;aZâs6rE;;;aZâs;;aZâs;;aZâs;aZâse;aZâse;aZâse;aZâse;;;;;;
132;agenouiller;;aZ6nujE;aZ6nujat;;aZ6nujEr;aZ6nuja;;aZ6nuj6rE;aZ6nuj6re;;aZ6nuj6rô;aZ6nuj6ra;aZ6nujô;aZ6nujE;;;aZ6nujE;aZ6nujE;aZ6nuje;aZ6nujasjô;aZ6nujas;aZ6nujasje;aZ6nujas;;aZ6nuja;aZ6nujô;aZ6nuje;aZ6nuj;aZ6nujâ;;aZ6nuj6rE;aZ6nuj6rje;aZ6nuj6rE;;;aZ6nujô;aZ6nuj;aZ6nuje;aZ6nuj;aZ6nuj;aZ6nuj;aZ6nuje;aZ6nuje;aZ6nuje;aZ6nuje;aZ6nujô;aZ6nuj;aZ6nuje;;aZ6nuj;aZ6nuj
133;agglomérer;;;;;;;;;;;aglOmEr6rô;aglOmEr6ra;;;;;aglOmErE;;aglOmEre;;;;;;;;;;aglOmErâ;;aglOmEr6rE;;;;;aglOmErô;;;aglOmEr;aglOmEr;aglOmEr;aglOmEre;aglOmEre;aglOmEre;aglOmEre;;;;;;
134;agglutiner;;;;;aglytinEr;aglytina;aglytin6rô;;;;;;;;;;aglytinE;aglytinE;aglytine;;;;;;aglytina;;aglytine;;aglytinâ;;;aglytin6rje;;aglytin6rE;;;;;;aglytin;aglytin;aglytine;aglytine;aglytine;aglytine;;aglytin;;;;
135;aggraver;agravam;agravE;agravat;;agravEr;agrava;agrav6rô;;;;;agrav6ra;;;agravje;agravE;agravE;agravE;agrave;;agravas;;;;;agravô;agrave;agrav;agravâ;agrav6rjô;;agrav6rje;agrav6rE;agrav6rE;agrav6rE;agravô;agrav;agrave;;agrav;agrav;agrave;agrave;agrave;agrave;;agrav;;;agrav;
136;agir;aZim;aZi;aZit;aZi;aZir;aZi;aZirô;aZirE;aZire;aZira;aZirô;aZira;aZisjô;aZisE;aZisje;aZisE;aZisE;aZisE;aZir;aZisjô;aZis;aZisje;aZis;aZis;aZi;aZisô;aZise;aZi;aZisâ;aZirjô;aZirE;aZirje;aZirE;aZirE;aZirE;aZisô;aZi;aZise;aZi;aZis;aZi;;;;aZi;aZisjô;aZis;aZisje;aZis;aZis;aZis
137;agiter;aZitam;aZitE;aZitat;aZita;aZitEr;aZita;aZit6rô;aZit6rE;aZit6re;aZit6ra;aZit6rô;aZit6ra;aZitjô;aZitE;aZitje;aZitE;aZitE;aZitE;aZite;aZitasjô;aZitas;aZitasje;aZitas;aZitas;aZita;aZitô;aZite;aZit;aZitâ;aZit6rjô;aZit6rE;aZit6rje;aZit6rE;aZit6rE;aZit6rE;aZitô;aZit;aZite;aZit;aZit;aZit;aZite;aZite;aZite;aZite;aZitjô;aZit;aZitje;aZit;aZit;aZit
138;agneler;;;;;;aJ6la;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;agonir;;;;;agOnir;agOni;;;;;;;;;;;;agOnisE;agOnir;;;;;;;;;;;;;;;;;;agOni;;;;agOni;;agOni;;;;;;;;
140;agoniser;;agOnizE;;;;agOniza;;agOniz6rE;;;;;;agOnizE;agOnizje;;agOnizE;agOnizE;agOnize;;agOnizas;agOnizasje;;agOnizas;;agOnizô;agOnize;agOniz;agOnizâ;;agOniz6rE;agOniz6rje;;;;agOnizô;agOniz;;agOniz;agOniz;agOniz;;;;;;;;agOniz;;
141;agrafer;;agrafE;;;;agrafa;;agraf6rE;;;;;;;agrafje;;;agrafE;agrafe;;agrafas;;;;;agrafô;agrafe;agraf;agrafâ;;;;;agraf6rE;;;agraf;agrafe;agraf;agraf;agraf;agrafe;agrafe;agrafe;agrafe;agrafjô;;agrafje;;;agraf
142;agrandir;;agrâdi;;agrâdi;agrâdir;agrâdi;agrâdirô;agrâdirE;agrâdire;;agrâdirô;agrâdira;agrâdisjô;;agrâdisje;agrâdisE;agrâdisE;agrâdisE;agrâdir;;agrâdis;;agrâdis;agrâdis;agrâdi;agrâdisô;agrâdise;agrâdi;agrâdisâ;agrâdirjô;agrâdirE;agrâdirje;agrâdirE;;agrâdirE;;agrâdi;agrâdise;agrâdi;agrâdis;agrâdi;agrâdi;agrâdi;agrâdi;agrâdi;agrâdisjô;;;;agrâdis;agrâdis
143;agresser;;agrEsE;agrEsat;;;agrEsa;agrEs6rô;agrEs6rE;;;agrEs6rô;agrEs6ra;agrEsjô;agrEsE;agrEsje;agrEsE;agrEsE;agrEsE;agrEse;agrEsasjô;agrEsas;;;;agrEsa;agrEsô;;agrEs;agrEsâ;agrEs6rjô;;;agrEs6rE;agrEs6rE;agrEs6rE;agrEsô;agrEs;agrEse;agrEs;agrEs;agrEs;agrEse;agrEse;agrEse;agrEse;agrEsjô;;agrEsje;;;
144;agripper;;agripE;;agripa;agripEr;agripa;agrip6rô;;agrip6re;;;;agripjô;agripE;;agripE;agripE;agripE;agripe;;;;;agripas;;;agripe;agrip;agripâ;agrip6rjô;;;;;agrip6rE;agripô;agrip;agripe;agrip;agrip;agrip;agripe;agripe;agripe;agripe;;;;agrip;agrip;agrip
145;agréer;;;;agrEa;;agrEa;;;;;;agrEra;agrEjô;agrEE;;;agrEE;agrEE;agrEe;agrEasjô;;;agrEas;;;;agrEe;;;;;;agrErE;;agrErE;agrEô;agre;agrEe;agre;agre;agre;agrEe;agrEe;agrEe;agrEe;;;;;agre;
146;agréger;;;;;;;;;;;;;;;;;agrEZE;agrEZE;agrEZe;;;;;;;;;;;;agrEZ6rE;;;;;;;;;agrEZ;agrEZ;agrEZe;agrEZe;agrEZe;agrEZe;;;;;;
147;agrémenter;;;;;;agrEmâta;;;;;;;;;;;agrEmâtE;agrEmâtE;agrEmâte;;;;;;;agrEmâtô;agrEmâte;;agrEmâtâ;;;;;;agrEmât6rE;;;;;agrEmât;agrEmât;agrEmâte;agrEmâte;agrEmâte;agrEmâte;;agrEmât;;;agrEmât;
148;aguerrir;;;agErit;;;;;;;;;agErira;;;;;;agErisE;agErir;;;;;;;;;;;;;;;;;;;;;;agEri;agEri;agEri;agEri;agEri;;;;;;
149;aguicher;;;;agiSa;;;;;;;;;;;;;;agiSE;agiSe;;;;;;;;;;;;;;;;;;;;;agiS;agiS;;;;;;;;;;
150;ahaner;;;;;;aana;;;;;;;aanjô;;;;aanE;aanE;aane;;;;;;;;;aan;aanâ;;;;;aan6rE;;aanô;aan;;;aan;aan;;;;;;;aanje;;;
151;ahurir;;;;;;ayri;;;ayrire;;;;;;;;ayrisE;ayrisE;ayrir;;;ayrisje;;;;;;;ayrisâ;;;;;;;;;;;;ayri;ayri;;ayri;ayri;;ayris;ayrisje;;;
152;aider;Edam;EdE;Edat;Eda;EdEr;Eda;Ed6rô;Ed6rE;Ed6re;Ed6ra;Ed6rô;Ed6ra;Edjô;EdE;Edje;EdE;EdE;EdE;Ede;Edasjô;Edas;Edasje;Edas;Edas;Eda;Edô;Ede;Ed;Edâ;Ed6rjô;Ed6rE;Ed6rje;Ed6rE;Ed6rE;Ed6rE;Edô;Ed;Ede;Ed;Ed;Ed;Ede;Ede;Ede;Ede;Edjô;Ed;Edje;Ed;Ed;Ed
153;aigrir;;;;;Egrir;Egri;;;;;;;;;;;EgrisE;EgrisE;Egrir;Egrisjô;;;;;;;Egrise;;;Egrirjô;;;;;;;;;;Egris;Egri;;Egri;Egri;Egri;;;;;;
154;aiguiller;;;;EgHija;;EgHija;;;;;EgHij6rô;;;;EgHije;;EgHijE;;EgHije;;;;;;;EgHijô;;EgHij;EgHijâ;;;;;;EgHij6rE;;EgHij;;EgHij;;EgHij;EgHije;EgHije;EgHije;EgHije;;;;EgHij;EgHij;
155;aiguillonner;;;;;;;EgHijOn6rô;;;;;;;EgHijOnE;;;EgHijOnE;EgHijOnE;EgHijOne;;;;;;;;;EgHijOn;EgHijOnâ;;;;EgHijOn6rE;;;;EgHijOn;;;EgHijOn;EgHijOn;EgHijOne;EgHijOne;EgHijOne;EgHijOne;;;;EgHijOn;;
156;aiguiser;;EgizE;;Egiza;EgizEr;Egiza;;Egiz6rE;;;;Egiz6ra;Egizjô;;Egizje;;EgizE;EgizE;Egize;;Egizas;;;Egizas;;Egizô;Egize;Egiz;Egizâ;;;Egiz6rje;Egiz6rE;;;Egizô;Egiz;Egize;;Egiz;Egiz;Egize;Egize;Egize;Egize;Egizjô;;;;;Egiz
157;ailler;;;;;;;;;;;;;ajô;ajE;;;;;aje;;;;ajas;;;;;;;;;;;;;ajô;;;;;;;aje;aje;aje;;;;;;
158;aimanter;;;Emâtat;;;;;;;;;;;;Emâtje;;EmâtE;EmâtE;Emâte;;;;;;;;;;;;;;;;;;Emât;Emâte;;;Emât;Emâte;Emâte;Emâte;Emâte;;;;;;
159;aimer;Emam;EmE;Emat;Ema;EmEr;Ema;Em6rô;Em6rE;Em6re;Em6ra;Em6rô;Em6ra;Emjô;EmE;Emje;EmE;EmE;EmE;Eme;Emasjô;Emas;Emasje;Emas;Emas;Ema;Emô;Eme;Em;Emâ;Em6rjô;Em6rE;Em6rje;Em6rE;Em6rE;Em6rE;Emô;Em;Eme;Em;Em;Em;Eme;Eme;Eme;Eme;Emjô;Em;Emje;Em;Em;Em
160;ajourer;;;;;aZurEr;;;;;;;;;;;;aZurE;aZurE;;;;;;;;;;;aZurâ;;;;;;;;;;;;;aZure;aZure;aZure;aZure;;;;;;
161;ajourner;;;;;;aZurna;;;;;;;;;;;aZurnE;aZurnE;aZurne;;;;;;;;aZurne;aZurn;;;aZurn6rE;;;;;;aZurn;;;;aZurn;;aZurne;aZurne;aZurne;;;;;;
