;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
1492;décrire;dEkrivim;dEkrivi;dEkrivit;dEkrivi;dEkrivir;dEkrivi;dEkrirô;dEkrirE;dEkrire;dEkrira;dEkrirô;dEkrira;dEkrivjô;dEkrivE;dEkrivje;dEkrivE;dEkrivE;dEkrivE;dEkrir;dEkrivisjô;dEkrivis;dEkrivisje;dEkrivis;dEkrivis;dEkrivi;dEkrivô;dEkrive;dEkri;dEkrivâ;dEkrirjô;dEkrirE;dEkrirje;dEkrirE;dEkrirE;dEkrirE;dEkrivô;dEkri;dEkrive;dEkri;dEkriv;dEkri;dEkrit;dEkrit;dEkri;dEkri;dEkrivjô;dEkriv;dEkrivje;dEkriv;dEkriv;dEkriv
1493;décrisper;;;;;;;;;;;;;;;;;;;dEkrispe;;;;;;dEkrispa;;;dEkrisp;;;;;;;;;;;dEkrisp;;dEkrisp;;;;dEkrispe;;;;dEkrisp;;
1494;décrocher;dEkrOSam;dEkrOSE;dEkrOSat;dEkrOSa;dEkrOSEr;dEkrOSa;dEkrOS6rô;dEkrOS6rE;dEkrOS6re;dEkrOS6ra;dEkrOS6rô;dEkrOS6ra;dEkrOSjô;dEkrOSE;dEkrOSje;dEkrOSE;dEkrOSE;dEkrOSE;dEkrOSe;dEkrOSasjô;dEkrOSas;dEkrOSasje;dEkrOSas;dEkrOSas;dEkrOSa;dEkrOSô;dEkrOSe;dEkrOS;dEkrOSâ;dEkrOS6rjô;dEkrOS6rE;dEkrOS6rje;dEkrOS6rE;dEkrOS6rE;dEkrOS6rE;dEkrOSô;dEkrOS;dEkrOSe;dEkrOS;dEkrOS;dEkrOS;dEkrOSe;dEkrOSe;dEkrOSe;dEkrOSe;dEkrOSjô;dEkrOS;dEkrOSje;dEkrOS;dEkrOS;dEkrOS
1495;décroiser;dEkrwazam;dEkrwazE;dEkrwazat;;dEkrwazEr;dEkrwaza;;;;;;;dEkrwazjô;dEkrwazE;;;dEkrwazE;dEkrwazE;dEkrwaze;;;;dEkrwazas;;;;;dEkrwaz;dEkrwazâ;;;;;dEkrwaz6rE;;;;;;;dEkrwaz;dEkrwaze;dEkrwaze;;dEkrwaze;dEkrwazjô;dEkrwaz;dEkrwazje;dEkrwaz;;
1496;décrotter;;;dEkrOtat;;;;;;;;;;dEkrOtjô;;;;;dEkrOtE;dEkrOte;;;;;;;;dEkrOte;;dEkrOtâ;;;;;;;;;;dEkrOt;dEkrOt;dEkrOt;;dEkrOte;dEkrOte;;dEkrOtjô;;;;;
1497;décroître;;dEkry;dEkryt;dEkry;;dEkry;;dEkrwatrE;dEkrwatre;dEkrwatra;;;;;dEkrwasje;;dEkrwasE;dEkrwasE;dEkrwatr;dEkrysjô;dEkrys;;dEkrys;dEkrys;dEkry;dEkrwasô;;;dEkrwasâ;;dEkrwatrE;dEkrwatrie;dEkrwatrE;dEkrwatrE;;;dEkrwa;;dEkrwa;dEkrwas;dEkrwa;;;;dEkry;;dEkrwas;dEkrwasje;;dEkrwas;dEkrwas
1498;décrypter;dEkriptam;dEkriptE;dEkriptat;;;;;;;;;;;;;;;;dEkripte;;;;dEkriptas;;;;;dEkript;;;;;;;;;dEkript;;;;dEkript;;;dEkripte;dEkripte;;;;;;
1499;décrépir;;;;;dEkrEpir;;;;;;;;;;;;;;;;dEkrEpis;;;;dEkrEpi;;;;;dEkrEpirjô;;;;dEkrEpirE;;;;;;dEkrEpis;dEkrEpi;dEkrEpi;dEkrEpi;dEkrEpi;dEkrEpi;dEkrEpisjô;;dEkrEpisje;dEkrEpis;;
1500;décréter;dEkrEtam;dEkrEtE;dEkrEtat;dEkrEta;dEkrEtEr;dEkrEta;dEkrEt6rô;dEkrEt6rE;dEkrEt6re;;dEkrEt6rô;dEkrEt6ra;dEkrEtjô;dEkrEtE;dEkrEtje;dEkrEtE;dEkrEtE;dEkrEtE;dEkrEte;dEkrEtasjô;dEkrEtas;dEkrEtasje;dEkrEtas;dEkrEtas;dEkrEta;dEkrEtô;dEkrEte;dEkrEt;dEkrEtâ;dEkrEt6rjô;dEkrEt6rE;dEkrEt6rje;;;dEkrEt6rE;dEkrEtô;dEkrEt;dEkrEte;dEkrEt;dEkrEt;dEkrEt;dEkrEte;dEkrEte;dEkrEte;dEkrEte;dEkrEtjô;dEkrEt;dEkrEtje;dEkrEt;dEkrEt;dEkrEt
1501;décrêper;;;dEkrEpat;;;;;;;;;;;;;;;;dEkrEpe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1502;déculotter;dEkylOtam;;;;;dEkylOta;;;dEkylOt6re;;;dEkylOt6ra;dEkylOtjô;;dEkylOtje;;dEkylOtE;dEkylOtE;dEkylOte;;;;;;;dEkylOtô;;dEkylOt;dEkylOtâ;;;;;;;;dEkylOt;dEkylOte;dEkylOt;;dEkylOt;dEkylOte;;;dEkylOte;dEkylOtjô;;;;;
1503;déculpabiliser;;;;;;;;;;;;;;;;;;dEkylpabilizE;dEkylpabilize;;;;;;;;;;;;;;;;;;;;;;;;;;dEkylpabilize;;;;;;
1504;décupler;dEkyplam;;dEkyplat;;dEkyplEr;dEkypla;;;;;;dEkypl6ra;;;;;dEkyplE;dEkyplE;dEkyple;dEkyplasjô;dEkyplas;;;;;dEkyplô;;;dEkyplâ;;;;dEkypl6rE;;dEkypl6rE;;;;;dEkypl;dEkypl;dEkyple;dEkyple;dEkyple;dEkyple;dEkypljô;;dEkyplje;;;
1505;décuver;;;;;;;;;;;;;;;;;;;dEkyve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1506;décéder;dEsEdam;dEsEdE;dEsEdat;;dEsEdEr;dEsEda;dEsEd6rô;dEsEd6rE;dEsEd6re;;;dEsEd6ra;dEsEdjô;dEsEdE;dEsEdje;dEsEdE;dEsEdE;dEsEdE;dEsEde;dEsEdasjô;;dEsEdasje;dEsEdas;;;dEsEdô;dEsEde;dEsEd;;dEsEd6rjô;dEsEd6rE;dEsEd6rje;dEsEd6rE;dEsEd6rE;;dEsEdô;dEsEd;dEsEde;;dEsEd;dEsEd;dEsEde;dEsEde;dEsEde;dEsEde;dEsEdjô;dEsEd;dEsEdje;dEsEd;dEsEd;dEsEd
1507;décélérer;;;;;;;;;;;;;;;;;;;dEsElEre;;;dEsElErasje;;;;;dEsElEre;;;;;;;;;;;;;;;;;;;;;;;;
1508;décérébrer;;;;;;;;;;;;;;;;;;;dEsErEbre;;;;;;;;;;;;;;;;;;;;;;;;dEsErEbre;dEsErEbre;dEsErEbre;;;;;;
1509;dédaigner;;;dEdEJat;dEdEJa;dEdEJEr;dEdEJa;dEdEJ6rô;dEdEJ6rE;dEdEJ6re;dEdEJ6ra;dEdEJ6rô;;dEdEJô;dEdEJE;;;dEdEJE;dEdEJE;dEdEJe;dEdEJasjô;dEdEJas;dEdEJasje;dEdEJas;dEdEJas;dEdEJa;dEdEJô;dEdEJe;dEdEJ;dEdEJâ;dEdEJ6rjô;dEdEJ6rE;dEdEJ6rje;dEdEJ6rE;;dEdEJ6rE;;dEdEJ;dEdEJe;dEdEJ;dEdEJ;dEdEJ;;dEdEJe;dEdEJe;dEdEJe;;;dEdEJe;dEdEJ;dEdEJ;dEdEJ
1510;dédicacer;;;dEdikasat;;;dEdikasa;;dEdikas6rE;;dEdikas6ra;;;;dEdikasE;dEdikasje;;;dEdikasE;dEdikase;;;dEdikasasje;dEdikasas;;;dEdikasô;dEdikase;dEdikas;;;;dEdikas6rje;;dEdikas6rE;;;dEdikas;dEdikase;dEdikas;dEdikas;dEdikas;dEdikase;dEdikase;dEdikase;dEdikase;;dEdikas;;dEdikas;;dEdikas
1511;dédier;dEdjam;dEdjE;;dEdja;dEdjEr;dEdja;dEdirô;dEdirE;dEdire;dEdira;dEdirô;dEdira;dEdijô;dEdjE;dEdije;dEdjE;dEdjE;dEdjE;dEdje;;dEdjas;dEdjasje;dEdjas;;dEdja;dEdjô;dEdje;dEdi;dEdjâ;dEdirjô;;dEdirje;dEdirE;dEdirE;dEdirE;dEdjô;dEdi;;dEdi;dEdi;dEdi;dEdje;dEdje;dEdje;dEdje;dEdijô;dEdi;dEdije;dEdi;dEdi;
1512;dédire;;;;;;;;;;;;;;;;;dEdizE;;dEdir;dEdisjô;dEdis;;;;;;;;;;;;;;;;;;;;dEdi;;dEdit;;dEdi;;;;;;
1513;dédommager;;dEdOmaZE;dEdOmaZat;;;dEdOmaZa;dEdOmaZ6rô;dEdOmaZ6rE;dEdOmaZ6re;dEdOmaZ6ra;dEdOmaZ6rô;dEdOmaZ6ra;dEdOmaZjô;;dEdOmaZje;;dEdOmaZE;dEdOmaZE;dEdOmaZe;;;dEdOmaZasje;;;;;dEdOmaZe;dEdOmaZ;;dEdOmaZ6rjô;;dEdOmaZ6rje;;dEdOmaZ6rE;dEdOmaZ6rE;dEdOmaZô;dEdOmaZ;;;dEdOmaZ;dEdOmaZ;;dEdOmaZe;dEdOmaZe;dEdOmaZe;;;;;dEdOmaZ;
1514;dédorer;dEdOram;;;;;;;;;;;;;;;;;;;dEdOrasjô;;;;;;;;;;dEdOr6rjô;;;;;;;;;;dEdOr;;dEdOre;dEdOre;dEdOre;dEdOre;;;;;;
1515;dédouaner;;;;;;;;;;;;dEdwan6ra;;;;;;dEdwanE;dEdwane;;;dEdwanasje;;;;;;;;;;;;;;;dEdwan;dEdwane;;;dEdwan;;dEdwane;dEdwane;dEdwane;;;;;;
1516;dédoubler;dEdublam;;dEdublat;dEdubla;dEdublEr;dEdubla;;;;dEdubl6ra;;;dEdubljô;dEdublE;dEdublje;dEdublE;dEdublE;dEdublE;dEduble;;;;;;;dEdublô;dEduble;;;;;;;;dEdubl6rE;;dEdubl;;;;dEdubl;dEduble;dEduble;dEduble;dEduble;dEdubljô;;dEdublje;;;
1517;dédramatiser;;;;;;;;dEdramatiz6rE;;dEdramatiz6ra;;;;;;;;;dEdramatize;;;;;;;;;dEdramatiz;dEdramatizâ;;;;;;;;dEdramatiz;;;;;;;;;;;;;;
1518;déduire;;dEdHizi;;dEdHizi;dEdHizir;dEdHizi;;dEdHirE;dEdHire;;dEdHirô;dEdHira;dEdHizjô;dEdHizE;dEdHizje;dEdHizE;dEdHizE;dEdHizE;dEdHir;dEdHizisjô;dEdHizis;;;dEdHizis;dEdHizi;dEdHizô;dEdHize;dEdHi;dEdHizâ;dEdHirjô;dEdHirE;dEdHirje;dEdHirE;dEdHirE;dEdHirE;dEdHizô;dEdHi;dEdHize;dEdHi;dEdHiz;dEdHi;dEdHit;dEdHit;dEdHi;dEdHi;dEdHizjô;dEdHiz;dEdHizje;dEdHiz;;dEdHiz
1519;défaillir;dEfajim;dEfaji;dEfajit;dEfaji;;dEfaji;dEfajirô;dEfajirE;dEfajire;;dEfajirô;dEfajira;dEfajô;dEfajE;;dEfajE;;dEfajE;dEfajir;dEfajisjô;;dEfajisje;;dEfajis;dEfaji;;;;dEfajâ;;;dEfajirje;dEfajirE;;dEfajirE;;dEfaj;dEfaje;dEfaj;dEfaj;dEfaj;;;;dEfaji;;dEfaj;;dEfaj;dEfaj;dEfaj
1520;défaire;dEfim;dEfi;dEfit;dEfi;dEfir;dEfi;dEf6rô;dEf6rE;dEf6re;dEf6ra;dEf6rô;dEf6ra;dEf6zjô;dEf6zE;dEf6zje;dEf6zE;dEf6zE;dEf6zE;dEfEr;dEfisjô;dEfis;dEfisje;dEfis;dEfis;dEfi;dEf6zô;dEfEt;dEfE;dEf6zâ;dEf6rjô;dEf6rE;dEf6rje;dEf6rE;dEf6rE;dEf6rE;dEf6zô;dEfE;dEfEt;dEfE;dEfô;dEfE;dEfEt;dEfEt;dEfE;dEfE;dEfasjô;dEfas;dEfasje;dEfas;dEfas;dEfas
1521;défalquer;;;;dEfalka;;;;;;;;;;;;;;dEfalkE;dEfalke;;;;;dEfalkas;dEfalka;;;;;;;;;;;;;dEfalke;;;dEfalk;dEfalke;;;dEfalke;;;;;;
1522;défausser;;;;;;;;;;;;;;;;;;;dEfOse;;;;;;;;;;;;;;;;;;;;;;dEfos;;;;;;;;;;
1523;défavoriser;;;;;;;;;;;;;;;;;;dEfavOrizE;;;;;;;;;;;;;;;;;;;;;;dEfavOriz;;dEfavOrize;dEfavOrize;dEfavOrize;dEfavOrize;;;;;;
1524;défendre;dEfâdim;dEfâdi;dEfâdit;dEfâdi;dEfâdir;dEfâdi;dEfâdrô;dEfâdrE;dEfâdre;dEfâdra;dEfâdrô;dEfâdra;dEfâdjô;dEfâdE;dEfâdje;dEfâdE;dEfâdE;dEfâdE;dEfâdr;dEfâdisjô;dEfâdis;dEfâdisje;dEfâdis;dEfâdis;dEfâdi;dEfâdô;dEfâde;dEfâ;dEfâdâ;dEfâdriô;dEfâdrE;dEfâdrie;dEfâdrE;dEfâdrE;dEfâdrE;dEfâdô;dEfâ;dEfâde;dEfâ;dEfâd;dEfâ;dEfâdy;dEfâdy;dEfâdy;dEfâdy;dEfâdjô;dEfâd;dEfâdje;dEfâd;dEfâd;dEfâd
1525;défenestrer;;dEf6nEstrE;;;;;;dEf6nEstr6rE;dEf6nEstr6re;;;;;;;;dEf6nEstrE;;dEf6nEstre;;;dEf6nEstrasje;;;;;dEf6nEstre;;dEf6nEstrâ;;;;;;dEf6nEstr6rE;;;;;;;;dEf6nEstre;;dEf6nEstre;;;;;;
1526;déferler;dEfErlam;dEfErlE;dEfErlat;;dEfErlEr;dEfErla;;dEfErl6rE;dEfErl6re;dEfErl6ra;dEfErl6rô;dEfErl6ra;dEfErljô;;;dEfErlE;dEfErlE;dEfErlE;dEfErle;dEfErlasjô;;dEfErlasje;;dEfErlas;dEfErla;dEfErlô;dEfErle;dEfErl;dEfErlâ;dEfErl6rjô;dEfErl6rE;dEfErl6rje;dEfErl6rE;dEfErl6rE;dEfErl6rE;dEfErlô;dEfErl;;;dEfErl;dEfErl;dEfErle;dEfErle;;dEfErle;dEfErljô;dEfErl;dEfErlje;;dEfErl;dEfErl
1527;déferrer;;;;;;;;;;;;;;;;;;;dEfEre;;;;;;;;;;;;;dEfEr6rje;;;;;;;;;;;;;dEfEre;;;;;;
1528;défeuiller;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEf6je;;;;;;;;;
1529;déficeler;;;;dEfis6la;dEfis6lEr;;;;;;;;;;;;;;dEfis6le;;;;;;;;;;;;;;;;;;;;;;dEfisEl;;;;;;;;;;
1530;défier;dEfjam;dEfjE;dEfjat;dEfja;dEfjEr;dEfja;dEfirô;dEfirE;dEfire;dEfira;dEfirô;dEfira;dEfijô;dEfjE;;dEfjE;dEfjE;dEfjE;dEfje;dEfjasjô;dEfjas;dEfjasje;dEfjas;dEfjas;dEfja;dEfjô;dEfje;dEfi;dEfjâ;dEfirjô;dEfirE;dEfirje;dEfirE;dEfirE;dEfirE;dEfjô;dEfi;dEfje;dEfi;dEfi;dEfi;dEfje;dEfje;dEfje;dEfje;dEfijô;dEfi;dEfije;dEfi;dEfi;dEfi
1531;défiger;;;;;;;;;;;;;;;;;;dEfiZE;dEfiZe;;;;;;;;;;;;;;;;;;;;;;dEfiZ;;;;;;;;;;
1532;défigurer;dEfigyram;;;;dEfigyrEr;dEfigyra;dEfigyr6rô;dEfigyr6rE;dEfigyr6re;dEfigyr6ra;;dEfigyr6ra;dEfigyrjô;dEfigyrE;;dEfigyrE;dEfigyrE;dEfigyrE;dEfigyre;;dEfigyras;;dEfigyras;dEfigyras;dEfigyra;;;dEfigyr;dEfigyrâ;;dEfigyr6rE;;dEfigyr6rE;;dEfigyr6rE;dEfigyrô;dEfigyr;;dEfigyr;dEfigyr;dEfigyr;dEfigyre;dEfigyre;dEfigyre;dEfigyre;dEfigyrjô;dEfigyr;dEfigyrje;dEfigyr;dEfigyr;
1533;défiler;dEfilam;dEfilE;dEfilat;dEfila;dEfilEr;dEfila;dEfil6rô;dEfil6rE;dEfil6re;dEfil6ra;dEfil6rô;dEfil6ra;dEfiljô;dEfilE;dEfilje;dEfilE;dEfilE;dEfilE;dEfile;dEfilasjô;dEfilas;dEfilasje;dEfilas;dEfilas;dEfila;dEfilô;dEfile;dEfil;dEfilâ;dEfil6rjô;dEfil6rE;dEfil6rje;dEfil6rE;dEfil6rE;dEfil6rE;dEfilô;dEfil;dEfile;dEfil;dEfil;dEfil;dEfile;dEfile;dEfile;dEfile;dEfiljô;dEfil;dEfilje;dEfil;dEfil;dEfil
1534;définir;dEfinim;;dEfinit;dEfini;dEfinir;dEfini;dEfinirô;dEfinirE;dEfinire;dEfinira;;dEfinira;dEfinisjô;dEfinisE;;dEfinisE;dEfinisE;dEfinisE;dEfinir;dEfinisjô;dEfinis;dEfinisje;dEfinis;dEfinis;dEfini;dEfinisô;dEfinise;dEfini;dEfinisâ;dEfinirjô;dEfinirE;dEfinirje;dEfinirE;dEfinirE;dEfinirE;dEfinisô;dEfini;dEfinise;dEfini;dEfinis;dEfini;dEfini;dEfini;dEfini;dEfini;dEfinisjô;;dEfinisje;dEfinis;dEfinis;dEfinis
1535;défiscaliser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEfiskalize;;;;;;
1536;défleurir;;;;;;dEfl6ri;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEfl6ris;;dEfl6ri;;dEfl6ri;dEfl6ri;;;;;;
1537;déflorer;;;;;;;dEflOr6rô;;;;;;;;;;;dEflOrE;dEflOre;;;dEflOrasje;;;;;;;;dEflOr6rjô;;;;;;;;;;dEflOr;;;dEflOre;dEflOre;dEflOre;;;;;dEflOr;
1538;défoncer;dEfôsam;dEfôsE;dEfôsat;dEfôsa;dEfôsEr;dEfôsa;dEfôs6rô;dEfôs6rE;dEfôs6re;dEfôs6ra;dEfôs6rô;dEfôs6ra;dEfôsjô;dEfôsE;dEfôsje;dEfôsE;dEfôsE;dEfôsE;dEfôse;;dEfôsas;dEfôsasje;dEfôsas;;dEfôsa;dEfôsô;dEfôse;dEfôs;dEfôsâ;dEfôs6rjô;dEfôs6rE;dEfôs6rje;dEfôs6rE;dEfôs6rE;dEfôs6rE;dEfôsô;dEfôs;dEfôse;dEfôs;dEfôs;dEfôs;dEfôse;dEfôse;dEfôse;dEfôse;dEfôsjô;dEfôs;dEfôsje;dEfôs;dEfôs;dEfôs
1539;déformer;dEfOrmam;;dEfOrmat;;dEfOrmEr;dEfOrma;;dEfOrm6rE;;;dEfOrm6rô;dEfOrm6ra;;dEfOrmE;;dEfOrmE;dEfOrmE;dEfOrmE;dEfOrme;;;dEfOrmasje;;dEfOrmas;dEfOrma;dEfOrmô;dEfOrme;dEfOrm;dEfOrmâ;dEfOrm6rjô;dEfOrm6rE;dEfOrm6rje;;;dEfOrm6rE;dEfOrmô;dEfOrm;dEfOrme;dEfOrm;dEfOrm;dEfOrm;dEfOrme;dEfOrme;dEfOrme;dEfOrme;;dEfOrm;dEfOrmje;dEfOrm;;dEfOrm
1540;défouler;;dEfulE;dEfulat;dEfula;;;;;dEful6re;;dEful6rô;dEful6ra;;dEfulE;dEfulje;dEfulE;dEfulE;dEfulE;dEfule;;;dEfulasje;;;;dEfulô;;dEful;;;dEful6rE;dEful6rje;;dEful6rE;dEful6rE;dEfulô;dEful;;dEful;dEful;dEful;;;dEfule;dEfule;dEfuljô;dEful;;;;
1541;défrayer;;dEfrEjE;;;dEfrEjEr;dEfrEja;dEfrEj6rô;;;;;;;;;;dEfrEjE;dEfrEjE;dEfrEje;;;;;;;;dEfrEje;;dEfrEjâ;;;;;dEfrErE;;dEfrEjô;;;;dEfrE,dEfrEj;;;;;dEfrEje;dEfrEjô;;;;;dEfrEj
1542;défraîchir;;;;;;;;;;;;;dEfrESisjô;;;;;dEfrESisE;dEfrESir;;;;;;;dEfrESisô;;;dEfrESisâ;;dEfrESirE;dEfrESirje;;;;;;dEfrESise;dEfrESi;;dEfrESi;dEfrESi;dEfrESi;dEfrESi;dEfrESi;;;;;;
1543;défricher;;;dEfriSat;;;dEfriSa;dEfriS6rô;;;;;dEfriS6ra;;;;dEfriSE;dEfriSE;dEfriSE;dEfriSe;;dEfriSas;;;;dEfriSa;dEfriSô;;;;;dEfriS6rE;;dEfriS6rE;;;;dEfriS;;;;dEfriS;dEfriSe;dEfriSe;dEfriSe;dEfriSe;dEfriSjô;;;;dEfriS;dEfriS
1544;défriper;;;;;;;;;;;;dEfrip6ra;;;;;;;;;;;;;;;;;;;;;;;;;dEfrip;;;;dEfrip;dEfripe;;;dEfripe;;;;;;
1545;défriser;dEfrizam;;dEfrizat;;;;;;;;;dEfriz6ra;;;dEfrizje;;dEfrizE;dEfrizE;dEfrize;;;dEfrizasje;;;;;;dEfriz;;;;;;;dEfriz6rE;dEfrizô;dEfriz;dEfrize;dEfriz;;dEfriz;;;;dEfrize;;;;dEfriz;;
1546;défroisser;dEfrwasam;dEfrwasE;;;;dEfrwasa;;;;;;;;dEfrwasE;;;dEfrwasE;dEfrwasE;dEfrwase;;;;dEfrwasas;;;;;dEfrwas;dEfrwasâ;;;dEfrwas6rje;;dEfrwas6rE;;;dEfrwas;;;dEfrwas;dEfrwas;dEfrwase;dEfrwase;dEfrwase;dEfrwase;;;;dEfrwas;;
1547;défroquer;;;;;;dEfrOka;;;;;;;;;;;;;dEfrOke;;;;;;;;;;;;;;;;;dEfrOkô;;;;;;;dEfrOke;dEfrOke;dEfrOke;;;;;;
1548;déféquer;;;;;;;;dEfEk6rE;;;;;;;;;dEfEkE;;dEfEke;dEfEkasjô;;;;dEfEkas;;;;dEfEk;dEfEkâ;;;;dEfEk6rE;;;dEfEkô;dEfEk;;;;dEfEk;;;;dEfEke;;dEfEk;;;;
1549;déférer;;;dEfErat;;;dEfEra;;;;;;dEfEr6ra;;;;;;dEfErE;dEfEre;;;;;;;;;;dEfErâ;;;;;;dEfEr6rE;;;;;;;;;dEfEre;dEfEre;;;dEfErje;;;
1550;dégager;dEgaZam;dEgaZE;dEgaZat;dEgaZa;dEgaZEr;dEgaZa;dEgaZ6rô;dEgaZ6rE;dEgaZ6re;dEgaZ6ra;dEgaZ6rô;dEgaZ6ra;dEgaZjô;dEgaZE;dEgaZje;dEgaZE;dEgaZE;dEgaZE;dEgaZe;dEgaZasjô;dEgaZas;dEgaZasje;dEgaZas;dEgaZas;dEgaZa;dEgaZô;dEgaZe;dEgaZ;dEgaZâ;dEgaZ6rjô;dEgaZ6rE;dEgaZ6rje;dEgaZ6rE;dEgaZ6rE;dEgaZ6rE;dEgaZô;dEgaZ;dEgaZe;dEgaZ;dEgaZ;dEgaZ;dEgaZe;dEgaZe;dEgaZe;dEgaZe;dEgaZjô;dEgaZ;dEgaZje;dEgaZ;dEgaZ;dEgaZ
1551;dégainer;;dEgEnE;;;dEgEnEr;dEgEna;;dEgEn6rE;dEgEn6re;dEgEn6ra;dEgEn6rô;dEgEn6ra;;dEgEnE;;dEgEnE;dEgEnE;dEgEnE;dEgEne;dEgEnasjô;;;;dEgEnas;dEgEna;;dEgEne;dEgEn;dEgEnâ;dEgEn6rjô;;;;dEgEn6rE;;;dEgEn;dEgEne;dEgEn;dEgEn;dEgEn;;;dEgEne;dEgEne;dEgEnjô;;;dEgEn;;dEgEn
1552;déganter;;;;;;dEgâta;;;;;;;dEgâtjô;;dEgâtje;;;;;;;dEgâtasje;;;;;;;dEgâtâ;;;dEgât6rje;;;;;;;;;;dEgâte;dEgâte;;dEgâte;;;;;;
1553;dégarnir;;dEgarni;;;;;;;;;;;;dEgarnisE;;;;dEgarnisE;dEgarnir;;;;;;;;;;dEgarnisâ;;;;dEgarnirE;;;;dEgarni;;;;;dEgarni;dEgarni;dEgarni;dEgarni;;;dEgarnisje;;;dEgarnis
1554;dégauchir;dEgOSim;;dEgOSit;dEgOSi;;;;dEgOSirE;;;dEgOSirô;dEgOSira;dEgOSisjô;;;;dEgOSisE;;dEgOSir;;;;dEgOSis;;dEgOSi;;;;;;dEgOSirE;;;;dEgOSirE;;dEgOSi;dEgOSise;dEgOSi;;dEgOSi;;dEgOSi;dEgOSi;dEgOSi;;;;;;dEgOSis
1555;dégazer;;;;;;;;;;;;;;;;;;;dEgaze;;;;;;;;;;;;;;;;;;;;;dEgaz;;;;;;;;;;;
1556;dégeler;;dEZ6lE;;;dEZ6lEr;dEZ6la;;dEZEl6rE;;;dEZEl6rô;dEZEl6ra;;;;;dEZ6lE;dEZ6lE;dEZ6le;;;;dEZ6las;;dEZ6la;;dEZ6le;dEZEl;dEZ6lâ;;;;;;dEZEl6rE;dEZ6lô;dEZEl;dEZ6le;;dEZEl;dEZEl;dEZ6le;dEZ6le;dEZ6le;dEZ6le;dEZ6ljô;dEZEl;dEZ6lje;;;
1557;dégermer;;;;;;;;;;;;;;;;;;dEZErmE;;;;;;;;dEZErmô;;;;;;;;;;;;;;;;;;;;;;;;;
1558;dégingander;;;;;;;;;;;;;;;;;;;;;;;;;;dEZêgâdô;dEZêgâde;;;;;;;;;;;;;;;;dEZêgâde;;dEZêgâde;;;;;;
1559;dégivrer;;;;;;;;;;;;;;;;;;;dEZivre;;;;;;;;;;;;;dEZivr6rje;;;;;;;;;;;;;dEZivre;;;;dEZivr;;
1560;déglacer;;;;;;;;;;;;dEglas6ra;;;;;;;dEglase;;;;;;;;dEglase;dEglas;;;dEglas6rE;;;;;;;;;;;;;;dEglase;;;;;;
1561;déglinguer;;;dEglêgat;dEglêga;;dEglêga;dEglêg6rô;dEglêg6rE;dEglêg6re;;dEglêg6rô;dEglêg6ra;dEglêgjô;dEglêgE;;dEglêgE;dEglêgE;dEglêgE;dEglêge;;;dEglêgasje;;;;dEglêgô;;dEglêg;dEglêgâ;;;;dEglêg6rE;dEglêg6rE;dEglêg6rE;;dEglêg;;;dEglêg;dEglêg;dEglêge;dEglêge;dEglêge;dEglêge;dEglêgjô;dEglêg;dEglêgje;;;dEglêg
1562;déglutir;;;dEglytit;;dEglytir;dEglyti;;;dEglytire;;;dEglytira;dEglytisjô;dEglytisE;;dEglytisE;;dEglytisE;dEglytir;dEglytisjô;dEglytis;;;;dEglyti;;;;dEglytisâ;dEglytirjô;dEglytirE;dEglytirje;;dEglytirE;dEglytirE;;dEglyti;;;;dEglyti;dEglyti;dEglyti;dEglyti;dEglyti;;;;;;
1563;dégobiller;dEgObijam;;;dEgObija;;dEgObija;;;;;dEgObij6rô;;;;;;dEgObijE;dEgObijE;dEgObije;dEgObijasjô;;;;;;;;dEgObij;dEgObijâ;;;dEgObij6rje;;;;;;;;dEgObij;dEgObij;;;;dEgObije;;;;dEgObij;;dEgObij
1564;dégoiser;;;;;;dEgwaza;;dEgwaz6rE;;;;;;dEgwazE;;dEgwazE;;dEgwazE;dEgwaze;;;;;;dEgwaza;;;dEgwaz;dEgwazâ;;;;;;dEgwaz6rE;;;;dEgwaz;dEgwaz;dEgwaz;;;;;;;dEgwazje;dEgwaz;;
1565;dégommer;dEgOmam;;;;;dEgOma;;dEgOm6rE;dEgOm6re;dEgOm6ra;dEgOm6rô;dEgOm6ra;;;dEgOmje;;;dEgOmE;dEgOme;;;dEgOmasje;dEgOmas;dEgOmas;dEgOma;dEgOmô;dEgOme;dEgOm;dEgOmâ;;;;dEgOm6rE;dEgOm6rE;;;dEgOm;;;dEgOm;dEgOm;dEgOme;dEgOme;dEgOme;dEgOme;;;dEgOmje;;;dEgOm
