lexeme	ai1P	ai1S	ai2P	ai2S	ai3P	ai3S	fi1P	fi1S	fi2P	fi2S	fi3P	fi3S	ii1P	ii1S	ii2P	ii2S	ii3P	ii3S	inf	is1P	is1S	is2P	is2S	is3P	is3S	pI1P	pI2P	pI2S	pP	pc1P	pc1S	pc2P	pc2S	pc3P	pc3S	pi1P	pi1S	pi2P	pi2S	pi3P	pi3S	ppFP	ppFS	ppMP	ppMS	ps1P	ps1S	ps2P	ps2S	ps3P	ps3S
adresser	0.0613658280004	1.12650127115			0.157797843429	4.97063206803	0.0788989217147	0.298062593145	0.0788989217147	0.0131498202858	0.105198562286	0.43832734286	0.179714210572	0.758306303147	0.149031296572	0.758306303147	1.35881476286	6.52231086175	11.3351450864					0.0306829140002	0.298062593145	0.293679319716	1.42018059087	10.2437100026	4.29560796002		0.105198562286		0.105198562286	0.0613658280004	0.363811694574	0.293679319716	10.2437100026	1.42018059087	0.525992811432	0.990619794863	10.2437100026	1.09581835715	3.0507583063	0.609275006575	5.43087577803		10.2437100026				10.2437100026
adsorber																																																			
aduler														0.925925925926			3.24074074074	4.16666666667	6.01851851852																					12.5			23.1481481481	17.5925925926	32.4074074074						
adultérer																	46.6666666667																									46.6666666667			6.66666666667						
advenir						17.6837725381						22.1914008322						5.89459084605	15.0485436893						2.35783633842										6.44937586685					0.485436893204	14.2857142857										15.6033287101
affabuler																			8.13953488372																		33.7209302326		16.2790697674		33.7209302326				8.13953488372						
affadir						4.79452054795											4.79452054795	23.2876712329	9.58904109589										4.79452054795													4.79452054795	18.4931506849	4.79452054795	13.698630137		5.47945205479				5.47945205479
affaiblir						12.8169663439						1.70585523283		0.322729368373			0.645458736745	5.71692023974	11.387736284									6.68510834486	3.59612724758							0.0922083909636	6.68510834486	0.184416781927	6.68510834486	3.27339787921	12.8169663439	1.33702166897	4.5643153527	6.68510834486	14.3384047948		0.230520977409				0.230520977409
affairer		0.285830951409			0.816659861168	2.77664352797							0.285830951409	0.285830951409			9.96325030625	11.0657411188	6.94160881993									15.8023683136	1.91915067374					0.285830951409		0.285830951409	15.8023683136		2.4499795835	7.59493670886	15.8023683136	0.571661902817	1.71498570845	0.571661902817	2.32748060433				2.4499795835		
affaisser					0.99573257468	7.6813655761							0.49786628734				2.98719772404	5.47652916074	6.47226173542									12.8022759602	4.40967283073					0.99573257468	0.49786628734					10.0995732575	12.8022759602	2.91607396871	8.46372688478	4.12517780939	18.7766714083						
affaiter																																																			
affaler		0.389538119087			0.779076238175	11.6304952699								0.779076238175			1.11296605454	3.06065664997	12.020033389								0.278241513634	8.06900389538	4.17362270451							0.389538119087	8.06900389538			1.55815247635	8.06900389538	3.1163049527	5.84307178631	6.73344462994	23.9287701725						
affamer												0.0918273645546					0.734618916437	3.39761248852	4.31588613407								0.459136822773	2.29568411387	2.20385674931								2.29568411387	0.459136822773		1.65289256198	2.29568411387	2.47933884298	19.375573921	20.0183654729	37.9247015611						
affecter	0.125718390805	0.251436781609			1.09554597701	2.35272988506		0.179597701149			0.0718390804598	1.54454022989	0.125718390805	0.628591954023	0.14367816092		3.03520114943	8.04597701149	8.22557471264					0.125718390805	0.251436781609	0.413074712644	0.484913793103	12.3563218391	4.72341954023			0.0179597701149		0.0359195402299	0.574712643678	0.413074712644	12.3563218391	0.484913793103		2.90948275862	12.3563218391	1.83189655172	4.52586206897	3.50215517241	16.8103448276						
affectionner														2.36886632826			3.38409475465	26.3959390863	3.38409475465								2.53807106599		2.36886632826								20.8121827411	2.53807106599		12.5211505922	20.8121827411		1.18443316413		1.69204737733						
affermer																																																			
affermir						20.6590621039						0.253485424588					2.53485424588	4.309252218	21.6730038023										4.43599493029								5.19645120406			2.66159695817	20.6590621039		6.97084917617	5.19645120406	4.56273764259						0.887198986058
afficher					0.551724137931	1.29655172414		0.193103448276				0.303448275862	0.386206896552	1.93103448276		1.93103448276	3.75172413793	14.0137931034	16.1103448276						0.193103448276	0.441379310345	1.32413793103	9.54482758621	4.63448275862						0.413793103448	0.441379310345	9.54482758621	1.32413793103	1.04827586207	3.31034482759	9.54482758621	1.76551724138	3.2	2.34482758621	9.40689655172				1.04827586207		
affiler																			25.0																						58.3333333333		16.6666666667								
affilier						6.25											6.25		25.0										6.25														3.57142857143	21.4285714286	31.25						
affiner						1.49892933619						0.428265524625					1.49892933619	18.8436830835	23.7687366167										8.77944325482						1.7130620985	0.214132762313	11.1349036403			4.49678800857	11.1349036403	4.71092077088	3.21199143469		8.56531049251						
affirmer		0.63202247191			0.639825218477	7.90418227216		0.0546192259675	0.00780274656679	0.0624219725343	0.0780274656679		0.109238451935	0.975343320849	0.171660424469	0.975343320849	1.86485642946	9.05898876404	13.9200998752						0.109238451935	0.257490636704	0.998751560549	12.0084269663	3.45661672909			0.00780274656679			0.117041198502	0.257490636704	12.0084269663	0.998751560549	0.226279650437	3.40980024969	12.0084269663	0.156054931336	0.351123595506	0.288701622971	4.87671660424						12.0084269663
affleurer					1.80878552972	6.07235142119											4.52196382429	15.3746770026	13.9534883721						0.904392764858			20.2842377261	1.80878552972											12.4031007752	20.2842377261				2.58397932817						
affliger					0.659521846661	1.89612530915											0.659521846661	1.73124484749	4.78153338829								0.824402308326	12.2011541632	2.96784830998								12.2011541632			2.80296784831	12.2011541632		11.8713932399	7.17230008244	28.0296784831						
afflouer																																																			
affluer					9.5406360424	3.18021201413											20.3769140165	6.59599528857	18.3745583039										4.47585394582					0.942285041225						24.7349823322	11.7785630153										
affoler		0.352644836272			0.352644836272	5.44080604534					0.0251889168766	0.528967254408		0.705289672544	0.0251889168766		1.38539042821	6.85138539043	8.8161209068						0.176322418136	0.780856423174	3.02267002519	14.6599496222	1.1838790932		0.201511335013		0.201511335013		0.528967254408	0.780856423174	14.6599496222	3.02267002519	1.08312342569	2.41813602015	14.6599496222	1.05793450882	4.35768261965	3.6523929471	9.06801007557						
affouiller																		50.0																											50.0						
affourcher																																																			
affourrager																																																			
affranchir						7.4658254469								0.420609884332		0.420609884332		1.41955835962	30.2313354364									6.62460567823	1.41955835962						0.736067297581		6.62460567823		6.62460567823		7.4658254469	0.368033648791	6.30914826498	6.62460567823	12.1976866456		2.52365930599				2.52365930599
affriander		25.0																	25.0																									25.0	25.0						
affricher																																																			
affrioler																		23.3333333333	23.3333333333										23.3333333333						3.33333333333						3.33333333333			23.3333333333							
affriter																																																			
affronter		0.105564771528			0.241290906349	0.859598853868	0.33177499623	0.844518172221	0.211129543055	0.301613632936	0.301613632936	1.05564771528	0.452420449404	0.66354999246	0.135726134821	0.66354999246	2.74468405972	1.53822952797	49.6908460262							1.11597044186	0.769114763987	5.68541698085	2.27718292867		0.180968179762		0.180968179762	0.226210224702	0.738953400694	1.11597044186	5.68541698085	0.769114763987	0.965163625396	3.36299200724	5.68541698085	0.271452269643	0.37701704117	0.648469310813	4.11702608958						5.68541698085
affruiter																																																			
affréter							4.48717948718												35.2564102564								11.5384615385										7.05128205128	11.5384615385			7.05128205128				16.0256410256						7.05128205128
affubler						1.85185185185												5.42328042328	10.8465608466										7.27513227513		0.925925925926				1.85185185185	0.925925925926	6.61375661376			4.7619047619	6.61375661376	1.85185185185	4.89417989418	16.4021164021	29.7619047619						
afféager																																																			
afférer																																																			
affûter						2.55941499086		0.18281535649										2.55941499086	17.1846435101						1.27970749543		0.18281535649	9.50639853748	3.6563071298								9.50639853748				9.50639853748	1.64533820841	14.6252285192	8.59232175503	19.012797075						
agacer					0.286474319623	2.496419071				0.0204624514017	0.143237159812	0.306936771025		0.552486187845			4.03110292613	13.8530795989	8.10313075506								1.00266011868	11.6022099448	0.838960507469						0.306936771025		11.6022099448	1.00266011868	1.49375895232	3.11029261306	11.6022099448	0.695723347657	6.93677102517	1.2277470841	18.7845303867						
agencer						1.82291666667											2.08333333333	2.08333333333	16.40625										1.82291666667								11.71875				11.71875	7.29166666667	14.0625	10.9375	20.0520833333						
agenouiller		1.58210583742			1.14566284779	15.1936715767					0.0272776868522	0.163666121113		0.736497545008			1.69121658483	3.27332242226	14.6208401528						0.190943807965	0.518276050191	0.900163666121	10.3927986907	2.42771412984							0.518276050191	10.3927986907	0.900163666121	0.109110747409	2.04582651391	10.3927986907	0.545553737043	6.24659028914	3.00054555374	12.9841789416						
agglomérer											4.21686746988	4.21686746988					8.43373493976		12.0481927711										4.21686746988											24.6987951807	4.21686746988	16.8674698795	8.43373493976	8.43373493976	4.21686746988						
agglutiner					2.05580029369	1.02790014684											13.9500734214	4.99265785609	4.25844346549								0.14684287812		6.02055800294											15.4185022026	3.96475770925	13.0690161527	2.05580029369	29.9559471366	3.08370044053						
aggraver		0.279776179057			0.559552358114	2.79776179057						0.439648281375			0.279776179057		2.71782573941	9.9520383693	18.9448441247							0.199840127898	3.1175059952	12.0303756994	1.71862509992			0.279776179057			0.279776179057	0.199840127898	12.0303756994	3.1175059952		2.03836930456	12.0303756994	0.439648281375	6.67466027178	0.919264588329	8.95283772982						
agioter																																																			
agir					0.0233742382503	29.8422238918	0.0601051840721	0.188663494449	0.0567660071792	0.0283830035896	0.0601051840721	0.389014108022	0.0317221804825	0.240420736289	0.0617747725186	0.240420736289	0.302195508807	15.4887720177	11.207947241						0.192002671342	0.459136822773	0.824776692545	1.23883462726	0.931630353118		0.0584355956257	0.015026296018	0.0584355956257	0.0283830035896	0.990065948744	0.459136822773	1.23883462726	0.824776692545	1.23883462726	0.884881876617	29.8422238918						1.22380833125		0.0450788880541		1.22380833125
agiter		0.102406554019			0.8997147246	4.98866213152		0.0146295077171			0.146295077171	0.0731475385853	0.0512032770097	0.44619998537	0.0292590154341	0.44619998537	7.32206861239	12.8447077756	10.6868553873					0.0512032770097	0.0512032770097		0.658327847268	11.4622192963	8.80696364567						0.204813108039	0.109721307878	11.4622192963	0.658327847268	0.665642601126	5.17153097798	11.4622192963	1.17036061737	3.21849169775	1.43369175627	5.3617145783						
agneler						100.0																																													
agonir					6.19469026549	12.389380531												6.19469026549	54.8672566372																						12.389380531		7.96460176991								
agoniser		0.736067297581				1.47213459516								1.05152471083	0.946372239748		3.57518401682	19.4532071504	11.6719242902								0.946372239748	16.0883280757	6.8349106204								16.0883280757			5.04731861199	16.0883280757										
agrafer						1.55555555556		0.222222222222										10.4444444444	29.3333333333							0.444444444444	1.33333333333	8.0	3.11111111111								8.0	1.33333333333	0.222222222222	1.77777777778	8.0	1.55555555556	10.0	2.22222222222	12.4444444444						
agrandir					1.55295315682	6.31364562118		0.0254582484725			0.0254582484725	0.71283095723					1.88391038697	2.67311608961	16.7769857434						0.178207739308	0.10183299389	1.47657841141	10.8452138493	1.60386965377						0.71283095723		10.8452138493	1.47657841141	10.8452138493	1.45112016293	6.31364562118	1.73116089613	5.26985743381	10.8452138493	6.33910386965						
agresser						0.385356454721							0.0481695568401	0.433526011561		0.433526011561	0.433526011561	1.05973025048	13.2947976879									10.3082851638	0.578034682081					0.0481695568401	0.0481695568401		10.3082851638	0.818882466281		0.674373795761	10.3082851638	1.54142581888	14.3063583815	5.39499036609	29.5761078998						
agriffer																																																			
agripper		2.09464701319			1.59038013964	10.1629169899							0.271528316524	0.310318076028		0.310318076028	4.18929402638	8.33979829325	6.6718386346								0.426687354538	10.1241272304	8.14584949573								10.1241272304	0.426687354538	0.620636152056	4.53840186191	10.1241272304	2.48254460822	4.80993017843	3.18076027929	11.0550814585						
agréer						5.05200594354						0.148588410104	1.04011887073	2.08023774146			2.08023774146	6.98365527489	53.9375928678								4.16047548291								1.04011887073		4.01188707281	4.16047548291	1.04011887073	0.297176820208	4.01188707281	0.297176820208	3.26894502229	1.04011887073	5.34918276374						
agréger																	5.51181102362	5.51181102362	5.51181102362																					5.51181102362	5.51181102362	0.787401574803	23.6220472441	5.51181102362	42.5196850394						
agrémenter						3.47107438017											3.30578512397	10.2479338843	7.27272727273										3.30578512397											2.31404958678	2.80991735537	11.2396694215	15.5371900826	12.8925619835	27.6033057851						
aguerrir												0.970873786408						6.79611650485	26.213592233																						0.970873786408	6.79611650485	7.76699029126	6.79611650485	43.6893203883						
aguicher																		19.1666666667	51.6666666667																					14.1666666667	15.0										
