;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
108;affilier;;;;;;afilja;;;;;;;;;;;afiljE;;afilje;;;;;;;;;;;;;;;;;;;;;;;;afilje;afilje;afilje;;;;;;
109;affiner;;;;;;afina;;;;;;;;;;;afinE;afinE;afine;;;;;;;;;;afinâ;;;;;;;;afin;;;afin;afin;afine;afine;;afine;;;;;;
110;affirmer;;afirmE;;;afirmEr;afirma;;;;afirm6ra;;;afirmjô;afirmE;afirmje;afirmE;afirmE;afirmE;afirme;;;;;;afirma;afirmô;afirme;afirm;afirmâ;;;afirm6rje;;;afirm6rE;afirmô;afirm;afirme;afirm;afirm;afirm;afirme;afirme;afirme;afirme;;;;;;afirm
111;affleurer;;;;;;afl6ra;;;;;;;;;;;afl6rE;afl6rE;afl6re;;;;;;;;;afl9r;afl6râ;;;;;;;;;;;afl9r;afl9r;;;;afl6re;;;;;;
112;affliger;;;;;afliZEr;afliZa;;;;;;;;;;;;afliZE;afliZe;;;;;;;;afliZe;afliZ;afliZâ;;;;;;;;afliZ;;;afliZ;afliZ;;afliZe;afliZe;afliZe;;;;;;
113;affluer;;;;;aflyEr;aflya;;;;;;;;;;;aflyE;aflyE;aflye;;;;;;;;;;aflyâ;;;;;aflyrE;;;;;;afly;afly;;;;;;;;;;
114;affoler;;afOlE;;;afOlEr;afOla;;;;;;afOl6ra;;afOlE;afOlje;;afOlE;afOlE;afOle;;;;;;afOla;afOlô;afOle;afOl;afOlâ;;afOl6rE;;afOl6rE;;afOl6rE;afOlô;afOl;afOle;afOl;afOl;afOl;afOle;afOle;afOle;afOle;;;;;;
115;affranchir;;;;;;afrâSi;;;;;;;;;;;;afrâSisE;afrâSir;;;;;;;;;afrâSi;afrâSisâ;;;;;;afrâSirE;;afrâSi;;afrâSi;;afrâSi;;afrâSi;afrâSi;afrâSi;;afrâSis;;;;afrâSis
116;affriander;;afriâdE;;;;;;;;;;;;;;;;;afriâde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;affrioler;;;;;;;;;;;;;;;;;;afriOlE;;;;;;;;;;;;;;;;;;;;;;;;;;afriOle;;;;;;;
118;affronter;;afrôtE;;;afrôtEr;afrôta;afrôt6rô;afrôt6rE;afrôt6re;afrôt6ra;afrôt6rô;afrôt6ra;afrôtjô;afrôtE;;afrôtE;afrôtE;afrôtE;afrôte;;;;;;;afrôtô;afrôte;afrôt;afrôtâ;;afrôt6rE;;afrôt6rE;afrôt6rE;afrôt6rE;afrôtô;afrôt;afrôte;afrôt;afrôt;afrôt;;;afrôte;afrôte;;;;;;afrôt
119;affréter;;;;;;;afrEt6rô;;;;;;;;;;;;afrEte;;;;;;;;;;;;;;;;;;;afrEte;;;;;;;afrEte;;;;;;afrEt
120;affubler;;;;;;afybla;;;;;;;;;;;;afyblE;afyble;;;;;;;;;;afyblâ;;;;;;afybl6rE;;afybl;;;afybl;afybl;;afyble;afyble;afyble;;;;;;
121;affûter;;;;;;afyta;;;;;;;;;;;;;afyte;;;;;;afyta;;;afyt;afytâ;;;;;;;;afyt;;;;afyt;afyte;afyte;afyte;afyte;;;;;;
122;agacer;;;;;agasEr;agasa;;;;;agas6rô;agas6ra;;agasE;;;agasE;agasE;agase;;;;;;;;agase;agas;agasâ;;;;;;agas6rE;;agas;agase;agas;agas;agas;agase;agase;agase;agase;;;;;;
123;agencer;;;;;;aZâsa;;;;;;;;;;;;;aZâse;;;;;;;;;;;;;;;;;;aZâs;;;;aZâs;aZâse;aZâse;aZâse;aZâse;;;;;;
124;agenouiller;;aZ6nujE;;;aZ6nujEr;aZ6nuja;;;;;;aZ6nuj6ra;;aZ6nujE;;;aZ6nujE;aZ6nujE;aZ6nuje;;;;;;;aZ6nujô;aZ6nuje;aZ6nuj;aZ6nujâ;;;;;;;aZ6nujô;aZ6nuj;aZ6nuje;;aZ6nuj;aZ6nuj;aZ6nuje;aZ6nuje;aZ6nuje;aZ6nuje;;;;;;
125;agglomérer;;;;;;;;;;;aglOmEr6rô;aglOmEr6ra;;;;;aglOmErE;;aglOmEre;;;;;;;;;;;;;;;;;;;;;aglOmEr;aglOmEr;;aglOmEre;aglOmEre;;;;;;;
126;agglutiner;;;;;aglytinEr;;;;;;;;;;;;aglytinE;aglytinE;aglytine;;;;;;;;;;aglytinâ;;;;;;;;;;;aglytin;aglytin;aglytine;;aglytine;aglytine;;;;;;
127;aggraver;;agravE;;;agravEr;agrava;;;;;;;;;agravje;;agravE;agravE;agrave;;;;;;;;agrave;agrav;agravâ;;;;;;agrav6rE;;agrav;agrave;;agrav;agrav;agrave;agrave;agrave;agrave;;;;;;
128;agir;;;;;aZir;aZi;aZirô;aZirE;aZire;aZira;aZirô;aZira;aZisjô;aZisE;aZisje;aZisE;aZisE;aZisE;aZir;;;;;;aZi;aZisô;aZise;aZi;aZisâ;;aZirE;aZirje;aZirE;;aZirE;aZisô;aZi;aZise;aZi;aZis;aZi;;;;;;aZis;;aZis;;aZis
129;agiter;;aZitE;;;aZitEr;aZita;;;;;aZit6rô;aZit6ra;aZitjô;aZitE;;aZitE;aZitE;aZitE;aZite;;;;;;;;aZite;aZit;aZitâ;;;;;;aZit6rE;aZitô;aZit;aZite;aZit;aZit;aZit;aZite;aZite;aZite;aZite;;;;;;
130;agneler;;;;;;aJ6la;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;agonir;;;;;;agOni;;;;;;;;;;;;agOnisE;agOnir;;;;;;;;;;;;;;;;;;;;;;agOni;;;;;;;;;;
132;agoniser;;;;;;agOniza;;;;;;;;agOnizE;;;agOnizE;agOnizE;agOnize;;;;;;;;agOnize;agOniz;agOnizâ;;;;;;;;agOniz;;;agOniz;agOniz;;;;;;;;;;
133;agrafer;;;;;;;;agraf6rE;;;;;;;;;;agrafE;agrafe;;;;;;;;agrafe;agraf;;;;;;;;;agraf;agrafe;;agraf;;agrafe;agrafe;agrafe;agrafe;;;;;;
134;agrandir;;;;;agrâdir;agrâdi;;agrâdirE;;;;agrâdira;;;;;agrâdisE;agrâdisE;agrâdir;;;;;;agrâdi;;agrâdise;agrâdi;agrâdisâ;;;;;;agrâdirE;;agrâdi;agrâdise;agrâdi;agrâdis;agrâdi;agrâdi;agrâdi;agrâdi;agrâdi;;;;;;
135;agresser;;;;;;agrEsa;;;;;;;;agrEsE;;agrEsE;agrEsE;agrEsE;agrEse;;;;;;;;;agrEs;agrEsâ;;;;;;;;agrEs;agrEse;;agrEs;agrEs;agrEse;agrEse;agrEse;agrEse;;;;;;
136;agripper;;agripE;;;agripEr;agripa;;;;;;;agripjô;;;;agripE;agripE;agripe;;;;;;;;;agrip;agripâ;;;;;;;;agrip;;agrip;agrip;agrip;agripe;agripe;agripe;agripe;;;;;;
137;agréer;;;;;;agrEa;;;;;;;;;;;agrEE;agrEE;agrEe;;;;;;;;agrEe;;;;;;;;;;agre;agrEe;agre;agre;agre;;agrEe;;agrEe;;;;;;
138;agréger;;;;;;;;;;;;;;;;;agrEZE;;;;;;;;;;;;;;;;;;;;;;;;;agrEZe;agrEZe;agrEZe;agrEZe;;;;;;
139;agrémenter;;;;;;agrEmâta;;;;;;;;;;;agrEmâtE;agrEmâtE;agrEmâte;;;;;;;;;;agrEmâtâ;;;;;;;;;;;;agrEmât;agrEmâte;agrEmâte;agrEmâte;agrEmâte;;;;;;
140;aguerrir;;;;;;;;;;;;;;;;;;;agErir;;;;;;;;;;;;;;;;;;;;;;;agEri;agEri;agEri;agEri;;;;;;
141;aguicher;;;;;;;;;;;;;;;;;;agiSE;agiSe;;;;;;;;;;;;;;;;;;;;;agiS;agiS;;;;;;;;;;
142;ahaner;;;;;;aana;;;;;;;;;;;aanE;aanE;aane;;;;;;;;;;aanâ;;;;;;;;aan;;;aan;aan;;;;;;;;;;
143;ahurir;;;;;;ayri;;;;;;;;;;;;ayrisE;ayrir;;;;;;;;;;ayrisâ;;;;;;;;;;;;ayri;ayri;;ayri;ayri;;;;;;
144;aider;;EdE;;;EdEr;Eda;Ed6rô;Ed6rE;Ed6re;Ed6ra;Ed6rô;Ed6ra;Edjô;EdE;Edje;EdE;EdE;EdE;Ede;;;;;Edas;Eda;Edô;Ede;Ed;Edâ;Ed6rjô;Ed6rE;Ed6rje;Ed6rE;Ed6rE;Ed6rE;Edô;Ed;Ede;Ed;Ed;Ed;Ede;Ede;Ede;Ede;;Ed;Edje;Ed;Ed;Ed
145;aigrir;;;;;Egrir;;;;;;;;;;;;EgrisE;EgrisE;Egrir;;;;;;;;;;;;;;;;;;;;;;Egri;;Egri;;Egri;;;;;;
146;aiguiller;;;;;;EgHija;;;;;;;;;;;;;EgHije;;;;;;;EgHijô;;EgHij;EgHijâ;;;;;;;;EgHij;;EgHij;;EgHij;EgHije;EgHije;;EgHije;;;;EgHij;;
147;aiguillonner;;;;;;;;;;;;;;;;;EgHijOnE;EgHijOnE;EgHijOne;;;;;;;;;EgHijOn;EgHijOnâ;;;;;;;;EgHijOn;;;EgHijOn;;;EgHijOne;EgHijOne;EgHijOne;;;;;;
148;aiguiser;;;;Egiza;EgizEr;;;Egiz6rE;;;;;;;;;EgizE;EgizE;Egize;;;;;;;;Egize;Egiz;Egizâ;;;;;;;;Egiz;;;Egiz;Egiz;Egize;Egize;Egize;Egize;;;;;;
149;ailler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;aje;aje;aje;;;;;;
150;aimanter;;;;;;;;;;;;;;;;;EmâtE;EmâtE;;;;;;;;;;;;;;;;;;;Emât;;;;Emât;Emâte;Emâte;Emâte;Emâte;;;;;;
151;aimer;Emam;EmE;;;EmEr;Ema;Em6rô;Em6rE;Em6re;Em6ra;Em6rô;Em6ra;Emjô;EmE;Emje;EmE;EmE;EmE;Eme;;Emas;Emasje;;Emas;Ema;Emô;Eme;Em;Emâ;Em6rjô;Em6rE;Em6rje;Em6rE;Em6rE;Em6rE;Emô;Em;Eme;Em;Em;Em;Eme;Eme;Eme;Eme;Emjô;Em;Emje;Em;Em;Em
152;ajourer;;;;;;;;;;;;;;;;;;aZurE;;;;;;;;;;;aZurâ;;;;;;;;;;;;;aZure;aZure;;;;;;;;
153;ajourner;;;;;;;;;;;;;;;;;;aZurnE;aZurne;;;;;;;;;aZurn;;;;;;;;;aZurn;;;;aZurn;;aZurne;;aZurne;;;;;;
154;ajouter;;aZutE;;;aZutEr;aZuta;aZut6rô;aZut6rE;aZut6re;aZut6ra;aZut6rô;aZut6ra;aZutjô;aZutE;;aZutE;aZutE;aZutE;aZute;;;;;aZutas;aZuta;aZutô;aZute;aZut;aZutâ;;aZut6rE;;aZut6rE;aZut6rE;aZut6rE;aZutô;aZut;aZute;aZut;aZut;aZut;aZute;aZute;aZute;aZute;;;;;;aZut
155;ajuster;;;;;aZystEr;aZysta;;;;;;;;;;;aZystE;aZystE;aZyste;;;;;;;;aZyste;aZyst;aZystâ;;;;;;;;aZyst;aZyste;;aZyst;aZyst;aZyste;aZyste;aZyste;aZyste;;;;;;
156;alanguir;;;;;;alâgi;;;;;;;;;;;alâgisE;alâgisE;alâgir;;;;;;;;;;alâgisâ;;;;;;;;;;;;alâgi;alâgi;alâgi;;alâgi;;;;;;
157;alarmer;;;;;;alarma;;;;;;;;;;;alarmE;alarmE;alarme;;;;;;;;alarme;alarm;alarmâ;;;;;alarm6rE;;;alarm;alarme;alarm;;alarm;alarme;alarme;alarme;alarme;;;;;;
158;alcooliser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;alkOliz;alkOlize;alkOlize;;alkOlize;;;;;;
159;alentir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;alâti;;;;;;;alâti;alâti;;;;;;
160;alerter;;;;;;alErta;;alErt6rE;;;;alErt6ra;;;;;;alErtE;alErte;;;;;;;alErtô;alErte;alErt;alErtâ;;;;;;alErt6rE;;alErt;alErte;alErt;;alErt;alErte;alErte;alErte;alErte;;;;;;alErt
161;aligner;;;;;aliJEr;aliJa;;;;;aliJ6rô;aliJ6ra;;aliJE;;aliJE;aliJE;aliJE;aliJe;;;;;;;aliJô;aliJe;aliJ;aliJâ;;;;;aliJ6rE;;;aliJ;aliJe;aliJ;aliJ;aliJ;aliJe;aliJe;aliJe;aliJe;;;;;;
162;alimenter;;;;;;alimâta;;;;;;alimât6ra;;alimâtE;;;alimâtE;alimâtE;alimâte;;;;;;;;;alimât;alimâtâ;;;;;;;;alimât;alimâte;;alimât;alimât;;alimâte;alimâte;alimâte;;;;;;
163;aliter;;;;;;alita;;;;;;;;;;;;alitE;alite;;;;;;;;;;;;;;;;;;;;;;;;alite;;alite;;;;;;
164;aliéner;;;;;;aljEna;;;;;;;;;;;;;aljEne;;;;;;aljEna;;;;aljEnâ;;;;;;;;aljEn;;;;aljEn;;aljEne;aljEne;aljEne;;;;;;
165;allaiter;;;;;;;;;;;;;;alEtE;;;;alEtE;alEte;;;;;;;;;alEt;alEtâ;;;;;;;;alEt;;;alEt;alEt;;alEte;alEte;alEte;;;;;;
166;aller;alam;alE;;ala;alEr;ala;irô;irE;ire;ira;irô;ira;aljô;alE;alje;alE;alE;alE;ale;;;;;;ala;alô;ale;va;alâ;irjô;irE;irje;irE;irE;irE;alô;vE;ale;va;vô;va;ale;ale;ale;ale;;aj;;aj;aj;aj
167;allier;;;;;;alja;;;;;;;;;;;;aljE;alje;;;;;;;;;ali;aljâ;;;;;;;;ali;;;ali;ali;alje;alje;alje;alje;;;;;;
168;allonger;alôZam;alôZE;;;alôZEr;alôZa;;alôZ6rE;;;;alôZ6ra;alôZjô;alôZE;alôZje;alôZE;alôZE;alôZE;alôZe;;;;;;;alôZô;alôZe;alôZ;alôZâ;;;;alôZ6rE;alôZ6rE;alôZ6rE;alôZô;alôZ;alôZe;alôZ;alôZ;alôZ;alôZe;alôZe;alôZe;alôZe;;alôZ;;;;
169;allouer;;;;;;alua;;;;;;;;;;;;aluE;alue;;;;;;;;;;aluâ;;;;;;;;alu;;;;;;alue;alue;alue;;;;;;
170;allumer;;alymE;;;alymEr;alyma;;alym6rE;;alym6ra;alym6rô;alym6ra;alymjô;alymE;alymje;alymE;alymE;alymE;alyme;;;;;;alyma;alymô;alyme;alym;alymâ;;alym6rE;;;alym6rE;alym6rE;alymô;alym;alyme;alym;alym;alym;alyme;alyme;alyme;alyme;;;;alym;;
171;allécher;;;;;;;;;;;;;;;;;;;alESe;;;;;;;;;;;;;;;;alES6rE;;;;;;;;alESe;alESe;alESe;;;;;;
172;alléger;;;;;;alEZa;;;;;;;;;;;alEZE;alEZE;alEZe;;;;;;;;;alEZ;alEZâ;;;;;;alEZ6rE;;alEZ;;;alEZ;alEZ;alEZe;alEZe;alEZe;alEZe;;;;;;
173;allégoriser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;alEgOrize;;;;;;
174;alléguer;;;;;;alEga;;;;;;;;alEgE;;;alEgE;alEgE;;;;;;;;;;;alEgâ;;;;;;;;;;;;;;;;;;;;;;
175;alourdir;;;;;alurdir;alurdi;;alurdirE;;;;;;;;;alurdisE;alurdisE;alurdir;;;;;;;;;alurdi;alurdisâ;;;;;;;;alurdi;;;alurdis;alurdi;alurdi;alurdi;alurdi;alurdi;;;;;;
176;alpaguer;;;;;;;;;;;;;;;;;;;alpage;;;;;;;;;;;;;;;;alpag6rE;;alpag;;;;alpag;;alpage;alpage;alpage;;;;;;
177;alterner;;;;;;altErna;;;;;;;;;;;altErnE;altErnE;altErne;;;;;;;;;altErn;altErnâ;;;;;;;;altErn;altErne;;altErn;altErn;altErne;altErne;altErne;altErne;;;;;;
178;altérer;;;;;;altEra;;;;;;altEr6ra;;;;;altErE;altErE;altEre;;;;;;altEra;;;altEr;;;;;;;;;altEr;;;altEr;altEr;altEre;altEre;altEre;altEre;;;;;;
179;alunir;;;;;;;;;;;;;;;;;;;alynir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;aléser;;;;;;;;;;;;;;;;;;alEzE;alEze;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;amadouer;;;;;;amadua;;;;;;;;;;;amaduE;amaduE;amadue;;;;;;;;;amadu;amaduâ;;;;;;;;amadu;;;;amadu;;;;amadue;;;;;;
182;amaigrir;;;;;;amEgri;;;;;;;;;;;;amEgrisE;;;;;;;;;;;;;;;;;;;;;;;amEgri;;amEgri;;amEgri;;;;;;
183;amalgamer;;;;;;;;;;;;;;;;;amalgamE;amalgamE;amalgame;;;;;;;;;;amalgamâ;;;;;;;;;;;;;amalgame;amalgame;amalgame;amalgame;;;;;;
184;amarrer;;amarE;;;;amara;;;;;;;;;;;amarE;amarE;amare;;;;;;;;amare;amar;amarâ;;;;;;;;amar;;;amar;amar;amare;amare;amare;amare;;;;;;
185;amasser;;amasE;;;;amasa;;;;;;;;;;;amasE;amasE;amase;;;;;;;;amase;amas;amasâ;;;;;;;;amas;amase;;amas;amas;amase;amase;amase;amase;;;;;;
186;amatir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amati;;;;;;
187;ambitionner;;;;;;;;;;;;;;âbisjOnE;;;;âbisjOnE;âbisjOne;;;;;;;;;;;;;;;;;;âbisjOn;;;âbisjOn;âbisjOn;;;;âbisjOne;;;;;;
188;ambrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;âbre;;âbre;;;;;;
189;amender;;amâdE;;;;;;;amâd6re;;;;;;;;;;amâde;;;;;;;;;;;;;;;;;;amâd;amâde;;;amâd;;;;amâde;;;;;;
190;amener;;am6nE;;;am6nEr;am6na;amEn6rô;amEn6rE;amEn6re;amEn6ra;amEn6rô;amEn6ra;am6njô;am6nE;am6nje;am6nE;am6nE;am6nE;am6ne;;;;;;am6na;am6nô;am6ne;amEn;am6nâ;;amEn6rE;amEn6rje;amEn6rE;amEn6rE;amEn6rE;am6nô;amEn;am6ne;amEn;amEn;amEn;am6ne;am6ne;am6ne;am6ne;;amEn;;amEn;amEn;amEn
191;amenuiser;;;;;am6nHizEr;;;;;;;;;;;;am6nHizE;am6nHizE;am6nHize;;;;;;;;;;am6nHizâ;;;;;;am6nHiz6rE;;;;;am6nHiz;am6nHiz;;am6nHize;;am6nHize;;;;;;
192;amerrir;;;;;;;;;;;;;;;;;;;amErir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;ameuter;;;;;;;;;;;;am6t6ra;;;;;am6tE;am6tE;am6te;;;;;;;;;am2t;am6tâ;;;;;;am6t6rE;;am2t;;;;am2t;am6te;;am6te;am6te;;;;;;
194;amidonner;;;;;;;;;;;;;;;;;amidOnE;;amidOne;;;;;;;;amidOne;;;;;;;;;;;amidOne;;;;amidOne;amidOne;amidOne;amidOne;;;;;;
195;amincir;;;;;;amêsi;;;;;;;;;;;amêsisE;amêsisE;amêsir;;;;;;;;;;;;;;;;;;;;;amêsis;amêsi;amêsi;amêsi;;amêsi;;;;;;
196;amnistier;;;;;;;;;;;;;;;;;;;amnistje;;;;;;;;;;;;;;;;;;;;;;;;amnistje;amnistje;amnistje;;;;;;
197;amocher;;;;;;;;;;;;;;;;;;amOSE;amOSe;;;;;;;;amOSe;amOS;;;;;;;;;amOS;amOSe;;;amOS;;amOSe;amOSe;amOSe;;;;;;
198;amoindrir;;;;;;amwêdri;;;;;;amwêdrira;;;;;;amwêdrisE;amwêdrir;;;;;;;;;;;;;;;;;;;;;;amwêdri;;amwêdri;amwêdri;amwêdri;;;;;;
199;amollir;;;;;amOlir;amOli;;;;;;;;;;;amOlisE;amOlisE;amOlir;;;;;;;;;;;;;;;;;;amOli;;amOli;amOlis;amOli;amOli;amOli;amOli;amOli;;;;;;
200;amonceler;;;;;;;;;;;;;;;;;amôs6lE;amôs6lE;amôs6le;;;;;;;;;;amôs6lâ;;;;;;;;;;;amôsEl;amôsEl;amôs6le;amôs6le;amôs6le;amôs6le;;;;;;
201;amorcer;;amOrsE;;;amOrsEr;amOrsa;;;;;;;;;;;amOrsE;amOrsE;amOrse;;;;;;;amOrsô;amOrse;amOrs;amOrsâ;;;;;;amOrs6rE;amOrsô;amOrs;;;;amOrs;;amOrse;amOrse;amOrse;;;;;;
202;amortir;;;;;amOrtir;amOrti;;;;;;;;;;;amOrtisE;amOrtisE;amOrtir;;;;;;;;;;amOrtisâ;;;;;;;;amOrti;;;;amOrti;amOrti;amOrti;amOrti;amOrti;;amOrtis;;;;amOrtis
203;amouracher;;;;;;;;;;;;;;;;;;;amuraSe;;;;;;;;;amuraS;;;;;;;;;amuraS;;;;amuraS;;amuraSe;;amuraSe;;;;;;
204;amplifier;;;;;âplifjEr;âplifja;;;;;;;;;;;âplifjE;âplifjE;âplifje;;;;;;;âplifjô;âplifje;âplifi;;;;;;;;;âplifi;âplifje;;âplifi;âplifi;;âplifje;âplifje;âplifje;;;;;;
205;amputer;;;;;;âpyta;;âpyt6rE;;;;;;;;;;âpytE;âpyte;;;;;;;;âpyte;;;;;;;;;;âpyt;âpyte;;;âpyt;âpyte;âpyte;âpyte;âpyte;;;;;;
206;amuser;amyzam;amyzE;;;amyzEr;amyza;amyz6rô;amyz6rE;amyz6re;amyz6ra;amyz6rô;amyz6ra;amyzjô;amyzE;amyzje;amyzE;amyzE;amyzE;amyze;;;;;;amyza;amyzô;amyze;amyz;amyzâ;;amyz6rE;;amyz6rE;amyz6rE;amyz6rE;amyzô;amyz;amyze;amyz;amyz;amyz;amyze;amyze;amyze;amyze;;amyz;;amyz;;amyz
207;améliorer;;;;;;amEljOra;;;;;amEljOr6rô;amEljOr6ra;;;;;amEljOrE;amEljOrE;amEljOre;;;;;;;;amEljOre;amEljOr;amEljOrâ;;;;;;;;amEljOr;amEljOre;amEljOr;amEljOr;amEljOr;amEljOre;amEljOre;;amEljOre;;;;;;
208;aménager;;amEnaZE;;;amEnaZEr;amEnaZa;;;;;;;;;;;;amEnaZE;amEnaZe;;;;;;;;;;amEnaZâ;;;;;;amEnaZ6rE;;;;;;amEnaZ;amEnaZe;amEnaZe;amEnaZe;amEnaZe;;;;;;
209;américaniser;;;;;;;;;;;;;;amErikanizE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amErikanize;;;;;;;
210;analyser;;;;;analizEr;analiza;analiz6rô;;;;;analiz6ra;analizjô;analizE;;;analizE;analizE;analize;;;;;;;analizô;analize;analiz;analizâ;;;;;;;analizô;analiz;analize;analiz;;analiz;analize;analize;analize;analize;;;;analiz;;
211;ancrer;;;;;;âkra;;;;;;;;âkrE;;;âkrE;;âkre;;;;;;;;;âkr;âkrâ;;;;;;;;âkr;;;;âkr;âkre;âkre;âkre;âkre;;;;;;
212;anesthésier;;;;;;;;;;;;;;;;;;;anEstEzje;;;;;;;;anEstEzje;anEstEzi;anEstEzjâ;;;;;;;anEstEzjô;anEstEzi;anEstEzje;;;anEstEzi;anEstEzje;anEstEzje;anEstEzje;anEstEzje;;;;;;
213;angliciser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;âglisize;;;;;;
214;angoisser;;;;;;âgwasa;;;;;;;;âgwasE;;;âgwasE;âgwasE;âgwase;;;;;;;;;âgwas;âgwasâ;;;;;;;;âgwas;âgwase;âgwas;âgwas;âgwas;;âgwase;âgwase;âgwase;;;;;;
215;animaliser;;;;;;;;;;;;;;;;;;animalizE;;;;;;;;;;;;;;;;;;;;;;;animaliz;;;;;;;;;;
216;animer;;animE;;anima;animEr;anima;;;;;;;;animE;;;animE;animE;anime;;;;;;anima;;;anim;animâ;;;;;anim6rE;anim6rE;;anim;;;anim;anim;anime;anime;anime;anime;;;;;;
217;aniser;;;;;;;;;;;;;;;;;;;;;;;;;;;;aniz;;;;;;;;;;;;;;anize;anize;;;;;;;;
218;ankyloser;;;;;;;;;;;;;;;;;;âkilOzE;;;;;;;;;;;;;;;;;;;;;;;;;âkilOze;âkilOze;âkilOze;;;;;;
219;anneler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;an6le;;an6le;an6le;;;;;;
220;annexer;;;;;;;;;;;;;;;;;anEksE;anEksE;anEkse;;;;;;;;;;anEksâ;;;;;;;;anEks;;;;anEks;;anEkse;anEkse;anEkse;;;;;;anEks
221;annihiler;;;;;;aniila;;;;;;;;;;;;;aniile;;;;;;;;;;;;;;;;;;;;;aniil;aniil;;aniile;;aniile;;;;;;
222;annoncer;;anôsE;;;anôsEr;anôsa;anôs6rô;anôs6rE;anôs6re;;anôs6rô;anôs6ra;anôsjô;anôsE;anôsje;anôsE;anôsE;anôsE;anôse;;;;;;anôsa;;anôse;anôs;anôsâ;;;;anôs6rE;anôs6rE;anôs6rE;anôsô;anôs;anôse;anôs;anôs;anôs;anôse;anôse;anôse;anôse;;;;;;
223;annoter;;;;;;;;;;;;;;;;;;anOtE;anOte;;;;;;;;;;anOtâ;;;;;;;;anOt;;;;anOt;;anOte;anOte;;;;;;;
224;annuler;;;;;;anyla;;;anyl6re;;;anyl6ra;;anylE;anylje;anylE;anylE;anylE;anyle;;;;;;;;anyle;anyl;anylâ;;anyl6rE;;;;anyl6rE;;anyl;anyle;anyl;anyl;anyl;anyle;anyle;anyle;anyle;;;;;;
225;anoblir;;;;;;anObli;;;;;;;;;;;;anOblisE;anOblir;;;;;;;;;;anOblisâ;;;;;;;;;;;;anObli;;anObli;;anObli;;;;;;
226;anodiser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;anOdize;;;;;;
227;anticiper;;;;;;;;;;;;;;âtisipE;;;;âtisipE;âtisipe;;;;;;;âtisipô;âtisipe;âtisip;âtisipâ;;;;;;;âtisipô;âtisip;âtisipe;;;âtisip;âtisipe;âtisipe;;âtisipe;;;;;;
228;antidater;;;;;;;;;;;;;;;;;;âtidatE;;;;;;;;;;;;;;;;;;;;;;;;;âtidate;;;;;;;;
229;anéantir;;;;;;anEâti;;anEâtirE;;;anEâtirô;anEâtira;;;;;anEâtisE;anEâtisE;anEâtir;;;;;;;;;anEâti;anEâtisâ;;;;;anEâtirE;anEâtirE;;anEâti;anEâtise;anEâti;anEâtis;anEâti;anEâti;anEâti;anEâti;anEâti;;anEâtis;;;;anEâtis
230;apaiser;;;;;apEzEr;apEza;;;;;;apEz6ra;;;;apEzE;apEzE;apEzE;apEze;;;;;;apEza;;apEze;apEz;apEzâ;;;;;apEz6rE;apEz6rE;;apEz;;;apEz;apEz;apEze;apEze;apEze;apEze;;;;;;
231;apercevoir;apErsym;apErsy;;;apErsyr;apErsy;;apErs6vrE;apErs6vre;apErs6vra;apErs6vrô;apErs6vra;apErs6vjô;apErs6vE;apErs6vje;apErs6vE;apErs6vE;apErs6vE;apErs6vwar;;;;;;apErsy;;;apErswa;apErs6vâ;;apErs6vrE;;apErs6vrE;;apErs6vrE;apErs6vô;apErswa;apErs6ve;apErswa;apErswav;apErswa;apErsy;apErsy;apErsy;apErsy;apErs6vjô;apErswav;;apErswav;;apErswav
232;apeurer;;;;;;;;;;;;;;;;;ap6rE;;ap6re;;;;;;;;;;;;;;;;;;;;;;ap9r;;ap6re;ap6re;ap6re;;;;;;
