;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
600;chantonner;;;;;;Sâtòna;;;;;;;;;;;;Sâtònè;Sâtòne;;;;;;;;;Sâtòn;Sâtònâ;;;;;;;;;;;Sâtòn;Sâtòn;;;;;;;;;;Sâtòn
601;chaparder;;;;;;;;;;;;;;;;;;;Saparde;;;;;;;;;;;;;;;;;;;;;;;Saparde;;;;;;;;;
602;chapeauter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sapòte;;Sapòte;;;;;;
603;chapitrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sapitr;;;;Sapitre;;;;;;
604;charcuter;;;;;;;;;;;;;;;;;;;Sarkyte;;;;;;;;;;;;;;;;;;;;;;Sarkyt;;;Sarkyte;;;;;;;
605;charger;;SarZè;;;SarZEr;SarZa;;SarZ6rè;SarZ6re;SarZ6ra;SarZ6rô;;;SarZè;;;SarZè;SarZè;SarZe;;;;;;;SarZô;SarZe;SarZ;SarZâ;;;;;SarZ6rè;SarZ6rè;;SarZ;SarZe;SarZ;SarZ;SarZ;SarZe;SarZe;SarZe;SarZe;;SarZ;;;;SarZ
606;charmer;;;;;;;;;;;;;;;;;Sarmè;;Sarme;;;;;;;;;Sarm;Sarmâ;;;;;;;;Sarm;;;;Sarm;;;;Sarme;;;;;;
607;charrier;;;;;;;;;;;;;;;;;;Sarjè;Sarje;;;;;;;;Sarje;Sari;Sarjâ;;;;;;;;Sari;;;Sari;Sari;;;;Sarje;;;;Sari;;
608;chasser;;Sasè;;;;Sasa;;;;;Sas6rô;;;Sasè;Sasje;Sasè;Sasè;Sasè;Sase;;;;;;Sasa;;Sase;Sas;Sasâ;;;;;;;;Sas;Sase;Sas;Sas;Sas;Sase;Sase;Sase;Sase;;;;;;
609;chatouiller;;;;;;Satuja;;;;;;;;;;;;Satujè;Satuje;;;;;;;;Satuje;Satuj;;;;;;;;;Satuj;;Satuj;;Satuj;;;;Satuje;;;;;;
610;chauffer;Sòfam;;;;;;;;;;;;;;;;Sòfè;Sòfè;Sòfe;;;;;;;Sòfô;Sòfe;Sof;;;;;;;;Sòfô;Sof;;;;Sof;;Sòfe;Sòfe;Sòfe;;;;;;
611;chausser;;;;;;Sòsa;;;;;;;;;;;;;Sòse;;;;;;;;;Sos;;;;;;;;;Sos;Sòse;;;Sos;;Sòse;Sòse;Sòse;;;;;;
612;chavirer;;;;;;;;;;;;;;;;;;;Savire;;;;;;;;;;;;;;;;;;Savir;;;;;;;Savire;Savire;;;;;;
613;cheminer;;;;;;;;;;;;;;;;;;;S6mine;;;;;;;S6minô;;;S6minâ;;;;;;;;S6min;;;;S6min;;;;;;;;;;
614;chercher;;SErSè;;SErSa;SErSEr;SErSa;;SErS6rè;;;SErS6rô;SErS6ra;SErSjô;SErSè;SErSje;SErSè;SErSè;SErSè;SErSe;;;;;;SErSa;SErSô;SErSe;SErS;SErSâ;;SErS6rè;;;;SErS6rè;SErSô;SErS;SErSe;SErS;SErS;SErS;;SErSe;;SErSe;SErSjô;SErS;SErSje;SErS;SErS;SErS
615;chevaucher;;;;;S6vòSEr;;;;;;;;;;;;S6vòSè;S6vòSè;S6vòSe;;;;;;;S6vòSô;;S6voS;S6vòSâ;;;;;;;S6vòSô;S6voS;;;S6voS;S6voS;;;;S6vòSe;;;;;;
616;cheviller;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S6vije;;;;;;;;
617;chevroter;;;;;;S6vròta;;;;;;;;;;;;;S6vròte;;;;;;;;;;S6vròtâ;;;;;;;;S6vrOt;;;;;;;;;;;;;;
618;chialer;;;;;;;;;;;;;;;;Sjalè;;;Sjale;;;;;;;;;Sjal;Sjalâ;;;;;;;;Sjal;;Sjal;;Sjal;;;;;;;;;;
619;chicaner;;;;;;;;;;;;;;;;;;;;;;;;;;;Sikane;;;;;;;;;;Sikan;;;;Sikan;;;;;;;;;;
620;chier;;;;;;;;;;;;;;Sjè;;Sjè;;;Sje;;;;;;;;;Si;Sjâ;;;;;;;;Si;;;Si;Si;;;;Sje;;Si;;;;
621;chiffonner;;;;;;Sifòna;;;;;;;;;;;;;;;;;;;;;;Sifòn;Sifònâ;;;;;;;;Sifòn;;;;Sifòn;;;;;;;;;;
622;chiner;;;;;;Sina;;;;;;;;;;;;;Sine;;;;;;;;;;Sinâ;;;;;;;;;;;;;;;;;;;;;;
623;chiper;;;;;;;;;;;;;;;;;;Sipè;Sipe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
624;chipoter;;;;;;;;;;;;;;;;;;;Sipòte;;;;;;;;;SipOt;;;;;;;;;;;;;;;;;;;;;;;
625;chiquer;;;;;;;;;;;;;;;;;Sikè;;;;;;;;;;;;;;;;;;;;;;;;Sik;;;;;;;;;;
626;chlinguer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Slêg;;;;Slêg;;;;;;;;;;
627;chlorer;;;;;;;;;;;;;;;;;;;klòre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
628;chloroformer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;klòròfOrme;;;;;;
629;choir;;;;;;;;;;;;;;;;;;;Swar;;;;;;;;;;;;;;;;;;;;;;Swa;;;;;;;;;;
630;choisir;;Swazi;;;Swazir;Swazi;;;;;Swazirô;Swazira;;Swazisè;;;Swazisè;Swazisè;Swazir;;;;;;;Swazisô;Swazise;Swazi;Swazisâ;;Swazirè;;Swazirè;;Swazirè;Swazisô;Swazi;Swazise;Swazi;;Swazi;Swazi;Swazi;Swazi;Swazi;;Swazis;;;;Swazis
631;choper;;;;;;;;;;;;;;;;Sòpè;Sòpè;;Sòpe;;;;;;;Sòpô;Sòpe;SOp;;;;;;;;;SOp;Sòpe;SOp;;SOp;;;;Sòpe;;;;;;SOp
632;chopper;;;;;;;;;;;;;;;;;;;Sòpe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
633;choquer;;;;;;;;;;;;;;;;;;Sòkè;Sòke;;;;;;;;;SOk;;;;;;;Sòk6rè;;SOk;;;SOk;SOk;;Sòke;;Sòke;;;;;;
634;choyer;;;;;;;;;;;;;;;;;;;Swaje;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
635;chromer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kròme;kròme;;;;;;;
636;chronométrer;;;;;;;;;;;;;;;;;;krònòmètrè;krònòmètre;;;;;;;;;krònòmEtr;krònòmètrâ;;;;;;;;;;;;krònòmEtr;;;;krònòmètre;;;;;;
637;chuchoter;;SySòtè;;;;SySòta;;;;;;;;;;;SySòtè;SySòtè;SySòte;;;;;;;;SySòte;SySOt;SySòtâ;;;;;;;;SySOt;;;;SySOt;;;;;;;;;;
638;chuter;;;;;;;;;;;;;;;;;;;Syte;;;;;;;;;Syt;Sytâ;;;;;;;;Syt;;;;;;;;Syte;;;;;;
639;châtier;;;;;;;;;;;;;;;;;;Satjè;Satje;;;;;;;;;Sati;;;;;;;;;;;;;Sati;;;Satje;Satje;;;;;;
640;chérir;;;;;;;Sèrirô;;;;;;;Sèrisè;;Sèrisè;;Sèrisè;Sèrir;;;;;;;;Sèrise;Sèri;;;;;;;;;;;;Sèris;;;Sèri;Sèri;Sèri;;;;;;
641;chômer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Som;;;;Sòme;;;;;;
642;cibler;;;;;;;;;;;;;;siblè;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sible;;;;;;;;
643;cicatriser;;;;;;;;;;;;;;;;;;;sikatrize;;;;;;;;;sikatriz;;;;;;;;;;;;;sikatriz;;;;;;;;;;
644;ciller;;;;;;sija;;;;;;;;;;;sijè;;sije;;;;;;;;;;;;;;;;;;;;;;;;;;sije;;;;;;
645;cimenter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simâte;;;;;;;;
646;cingler;;;;;;;;;;;;;sêgljô;;;;sêglè;sêglè;sêgle;;;;;;;;;;sêglâ;;;;;;;;;;;;;;sêgle;sêgle;sêgle;;;;;;
647;cintrer;;;;;;sêtra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
648;circoncire;;;;;;;;;;;;;;;;;;;sirkôsir;;;;;;;;;;;;;;;;;;sirkôsi;;;;;;;;;;;;;;
649;circonscrire;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sirkôskrit;;;;;;;;
650;circonvenir;;;;;;;;;;;;;;;;;;;sirkôv6nir;;;;;;;;;;;;;;;;;;;;;;;;;;sirkôv6ny;;;;;;
651;circuler;;;;;;sirkyla;;;;;;sirkyl6ra;;sirkylè;;;sirkylè;sirkylè;sirkyle;;;;;;;;sirkyle;sirkyl;sirkylâ;;;;;;;;sirkyl;sirkyle;;sirkyl;sirkyl;;;;;;;;;;
652;cirer;;;;;;sira;;;;;;;;;;;;;sire;;;;;;;sirô;sire;sir;;;;;;;;;sir;;;;sir;sire;sire;;;;;;;;
653;cisailler;;;;;;;;;;;;;;;;;;;sizaje;;;;;;;;;;;;;;;;;;;;;;sizaj;;;;sizaje;;;;;;
654;ciseler;;;;;;;;;;;;;;;;;;siz6lè;;;;;;;;;;;;;;;;;;;;;;;sizEl;;siz6le;;siz6le;;;;;;
655;citer;;sitè;;;;sita;;;;;;sit6ra;;;;sitè;;sitè;site;;;;;;;;site;sit;sitâ;;;;;;;;sit;;sit;sit;sit;;;;site;;;;sit;;
656;civiliser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sivilize;;sivilize;sivilize;;;;;;
657;claboter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;klabOt;;;;;;;;;;;;;;
658;claironner;;;;;;klèròna;;;;;;;;;;;;;;;;;;;;;;;klèrònâ;;;;;;;;klèròn;;;;;;;;;;;;;;
659;clamer;;;;;;klama;;;;;;;;;;;;klamè;;;;;;;;;;klam;;;;;;;;;klam;;;klam;klam;;;;;;;;;;
660;clamser;;;;;;;;klams6rè;;;;;;;;;;;klamse;;;;;;;;;;;;;;;;;;;;;;klams;;;;;;;;;;
661;claper;;;;;;;;;;;;;;;;;;;klape;;;;;;;;;;;;;;;;;;klap;;;;klap;;;;;;;;;;
662;clapir;;;;;;;;;;;;;;;;;;;klapir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
663;clapoter;;;;;;;;;;;;;;;;;klapòtè;klapòtè;klapòte;;;;;;;;;;;;;;;;;;;;;;klapOt;;;;;;;;;;
664;claquemurer;;;;;;;;;;;;;;;;;;klak6myrè;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
665;claquer;;;;;;klaka;;;;;;;;klakè;;;klakè;klakè;klake;;;;;;;;;klak;klakâ;;;;;;klak6rè;;klak;klake;klak;klak;klak;klake;klake;klake;klake;;;;;;
666;clarifier;;;;;;klarifja;;;;;;;;;;;;;klarifje;;;;;;;;;;;;;;;;;;klarifi;;;;;;;;;;;;;;
667;classer;;;;;klasEr;;;;;;;;;klasè;;klasè;;;klase;;;;;;;;klase;klas;klasâ;;;;;;;;klas;;;;klas;klase;klase;klase;klase;;;;;;
668;claudiquer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;klòdikâ;;;;;;;;;;;;;;;;;;;;;;
669;clicher;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kliSe;;;;;;;
670;cligner;;;;;;;;;;;;;;;;;;;kliJe;;;;;;;;;kliJ;kliJâ;;;;;;;;kliJ;;;kliJ;kliJ;;;;;;;;;;
671;clignoter;;;;;;;;;;;;;;;;;kliJòtè;;;;;;;;;;;kliJOt;;;;;;;;;;;;;kliJOt;;;;;;;;;;
672;climatiser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;klimatize;;;;;;
673;cliqueter;;;;;;;;;;;;;;;;;klik6tè;;klik6te;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
674;clocher;;;;;;;;;;;;;;;;;;;;;;;;;;;;klOS;;;;;;;;;;;;;klOS;;;;;;;;;;
675;cloquer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;klOk;;;;;;;;;;;;;;
676;clore;;;;;;;;;;;;;;;;;;;klOr;;;;;;;;;klo;;;;;;;;;klo;;;;klo;kloz;kloz;;;;kloz;;;;kloz
677;clouer;;;;;kluEr;klua;;;;klura;;;;;;;;kluè;klue;;;;;;;;;;;;;;;;;;klu;;;klu;klu;;;klue;klue;;;;;;
678;clouter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;klute;;;;;;;;;
679;cloîtrer;;;;;;;;;;;;;;;;;;klwatrè;;;;;;;;;;;;;;;;;;;;;;;klwatr;;klwatre;;klwatre;;;;;;
680;clôturer;;;;;;klòtyra;;;;;;;;;;;;;klòtyre;;;;;;;;;;;;;;;;;;;;;;;;;;klòtyre;;;;;;
681;coaguler;;;;;;;;;;;;;;;;;;;kòagyle;;;;;;;;;;;;;;;;;;;;;;;kòagyle;;;kòagyle;;;;;;
682;cocher;;;;;;;;;;;;;;;;;;;kòSe;;;;;;;;;kOS;;;;;;;;;;;;;kOS;kòSe;;;;;;;;;
683;cochonner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kòSòne;;;;;;;;;;;;;
684;coder;;;;;;;;;;;;;;;;;;;;;;;;;;;;kOd;;;;;;;;;kOd;;;;;;kòde;kòde;;;;;kOd;;
685;coffrer;;;;;;;;;;;;;;;;;;;kòfre;;;;;;;;kòfre;;;;;;;;;;kOfr;;kOfr;kOfr;kOfr;;;kòfre;kòfre;;;;;;
686;cogiter;;;;;;;;;;;;;;;;;;kòZitè;kòZite;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
687;cogner;;;;;;kòJa;;;;;;;;;;;kòJè;kòJè;kòJe;;;;;;;;;kOJ;kòJâ;;;;;;;kòJô;kOJ;;kOJ;;kOJ;;kòJe;kòJe;kòJe;;;;;;kOJ
688;cohabiter;;;;;;kòabita;;;;;;;;;;;kòabitè;;kòabite;;;;;;;;;;;;;;;;;;;;;;kòabit;;;;;;;;;;
689;coiffer;;;;;;kwafa;;;;;;;;;kwafje;;;kwafè;kwafe;;;;;;;;;kwaf;;;;;;;;;kwaf;;kwaf;;kwaf;kwafe;kwafe;kwafe;kwafe;;;;;;
690;coincer;;;;;;;;;;;;;;;;;;kwêsè;kwêse;;;;;;;;;kwês;;;;;;;;;kwês;;;;kwês;;kwêse;kwêse;kwêse;;;;;;kwês
691;collaborer;;;;;;;;;;;;;;;;;;;kòlabòre;;;;;;;;;kòlabOr;;;;;;;;kòlabòrô;kòlabOr;;;kòlabOr;kòlabOr;;;;;;;;;;
692;collationner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kòlasjòn;;;;;;;;;;;;;;
693;collecter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kòlEkt;;;;kòlEkte;;;;;;
694;collectionner;;;;;;;;;;;;;;;;;;kòlEksjònè;kòlEksjòne;;;;;;;;;kòlEksjòn;;;;;;;;;;;;kòlEksjòn;kòlEksjòn;;;;;;;;;;
695;coller;;kòlè;;;;kòla;;kòl6rè;;;kòl6rô;;;;;;kòlè;kòlè;kòle;;;;;;;;kòle;kOl;kòlâ;;;;;;;;kOl;;kOl;kOl;kOl;kòle;kòle;kòle;kòle;;;;;;kOl
696;colleter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kòl6te;;;;;;;
697;colmater;;;;;;;;;;;;;;;;;;;;;;;;;;;;kOlmat;;;;;;;;;;;;;;;;;;;;;;;
698;coloniser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kòlònize;;;;;;
699;colorer;;;;;;kòlòra;;;;;;;;;;;kòlòrè;kòlòrè;kòlòre;;;;;;;;;kòlOr;;;;;;;;;;;;kòlOr;kòlOr;;kòlòre;;;;;;;;
700;colorier;;;;;;;;;;;;;;;;;;;;;;;;;;;kòlòrje;;;;;;;;;;;;;;;kòlòrje;;kòlòrje;;;;;;;
701;colporter;;;;;;;;;;;;;;;;;kOlpOrtè;;kOlpOrte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
702;coltiner;;;;;;;;;;;;;;kOltinè;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kOltine;;;;;;;
703;combattre;;;;;;;kôbatrô;kôbatrè;;;;kôbatra;;;;;;;kôbatr;;;;;;;kôbatô;;;kôbatâ;;;;;;;kôbatô;kôba;kôbate;kôba;kôbat;kôba;;;kôbaty;kôbaty;;kôbat;;;;
704;combiner;;;;;;;;;;;;;;;;;;;kôbine;;;;;;;;;;kôbinâ;;;;;;;;;;;;;;;;kôbine;;;;;;
705;combler;;;;;kôblEr;;;;;;kôbl6rô;;;;;;kôblè;kôblè;kôble;;;;;;;;;kôbl;;;;;;;;;kôbl;kôble;;;kôbl;kôble;kôble;kôble;kôble;;;;;;
706;commander;;kòmâdè;;;;kòmâda;;;;kòmâd6ra;kòmâd6rô;;;kòmâdè;kòmâdje;kòmâdè;kòmâdè;kòmâdè;kòmâde;;;;;;;kòmâdô;;kòmâd;kòmâdâ;;;;;;;kòmâdô;kòmâd;kòmâde;kòmâd;kòmâd;kòmâd;kòmâde;kòmâde;kòmâde;kòmâde;;;;;;kòmâd
707;commencer;;kòmâsè;;;kòmâsEr;kòmâsa;;;;;;kòmâs6ra;kòmâsjô;kòmâsè;kòmâsje;kòmâsè;kòmâsè;kòmâsè;kòmâse;;;;;;kòmâsa;kòmâsô;kòmâse;kòmâs;kòmâsâ;;kòmâs6rè;;kòmâs6rè;kòmâs6rè;kòmâs6rè;kòmâsô;kòmâs;kòmâse;kòmâs;kòmâs;kòmâs;;kòmâse;kòmâse;kòmâse;;;;kòmâs;;kòmâs
708;commenter;;;;;;kòmâta;;;;;;;;kòmâtè;;;;;kòmâte;;;;;;;;;kòmât;kòmâtâ;;;;;;;;kòmât;;;;kòmât;;;;;;;;;;
709;commercer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kòmErsâ;;;;;;;;;;;;;;;;;;;;;;
710;commettre;;kòmi;;;;kòmi;;kòmètrè;;;;kòmètra;;;;kòmètè;;;kòmEtr;;;;;;;;kòmète;;kòmètâ;;;;;;;;kòmè;kòmète;;kòmEt;kòmè;kòmiz;kòmiz;;;;;;;;kòmEt
711;commuer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kòmye;;;;;;;;
712;communier;;;;;;;;;;;;;;;;;kòmynjè;;kòmynje;;;;;;;;;;;;;;;;;;kòmyni;kòmynje;;;kòmyni;;;;;;;;;;
713;communiquer;;kòmynikè;;;;kòmynika;kòmynik6rô;;;;;kòmynik6ra;;;;;kòmynikè;kòmynikè;kòmynike;;;;;;;kòmynikô;;kòmynik;kòmynikâ;;;;;;kòmynik6rè;;kòmynik;kòmynike;;kòmynik;kòmynik;;;;kòmynike;;;;;;
714;commémorer;;;;;;;;;;;;;;;;;;;kòmèmòre;;;;;;;;;;kòmèmòrâ;;;;;;;;;;;;kòmèmOr;;;;;;;;;;
715;commérer;;;;;;;;;;;;;;;;;;kòmèrè;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
716;comparaître;;;;;;kôpary;;;;;;;;;;;;;kôparEtr;;;;;;;;;;;;;;;;kôparètrè;;kôparè;;;;kôparè;;;;;;;;;;
717;comparer;;;;;;kôpara;kôpar6rô;;;;;kôpar6ra;;kôparè;;;;kôparè;kôpare;;;;;;;;;kôpar;kôparâ;;;;;;;kôparô;kôpar;kôpare;;kôpar;kôpar;;kôpare;;kôpare;;;;;;kôpar
718;compatir;;;;;;;;;;;;;;;;kôpatisè;;;kôpatir;;;;;;;;;kôpati;;;;;;;;;;;kôpati;;;;;;;;;;;;
719;compenser;;;;;;;;;;;;;;;;;kôpâsè;;kôpâse;;;;;;;;;kôpâs;;;;;;;;;;;;kôpâs;kôpâs;;kôpâse;;;;;;;;
720;compiler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kôpilâ;;;;;;;;;;;;;;;;;;;;;;
721;complaire;;;;;;;;;;;;;;;;;;;kôplEr;;;;;;;;;;;;;;;;;;;;kôplè;;;;;;;;;;;;
722;compliquer;;;;;;kôplika;;;;;;;;;;;kôplikè;;kôplike;;;;;;;;kôplike;kôplik;kôplikâ;;;;;;;;kôplik;;kôplik;kôplik;kôplik;;kôplike;kôplike;kôplike;;;;;;
723;comploter;;;;;;;;;;;;;;;;;;;kôplòte;;;;;;;;kôplòte;;kôplòtâ;;;;;;;kôplòtô;kôplOt;;kôplOt;;kôplOt;;;;;;;;;;
724;compléter;;;;;;kôplèta;;;;;;;;;;;;kôplètè;kôplète;;;;;;;;;;kôplètâ;;;;;;;kôplètô;kôplEt;;;;kôplEt;kôplète;kôplète;;kôplète;;;;;;kôplEt
725;comporter;;;;;;;;;;;;;;kôpOrtè;;kôpOrtè;kôpOrtè;kôpOrtè;kôpOrte;;;;;kôpOrtas;;;kôpOrte;kôpOrt;kôpOrtâ;;;;;kôpOrt6rè;;;kôpOrt;kôpOrte;kôpOrt;kôpOrt;kôpOrt;;;kôpOrte;kôpOrte;;;;kôpOrt;;
726;composer;;;;;kôpòzEr;;;;;;;;;kôpòzè;;;kôpòzè;kôpòzè;kôpòze;;;;;;;;kôpòze;kôpoz;kôpòzâ;;;;;;;;kôpoz;;;kôpoz;kôpoz;kôpòze;kôpòze;;kôpòze;;;;;;
727;comprendre;;kôpri;;kôpri;kôprir;kôpri;kôprâdrô;;kôprâdre;kôprâdra;kôprâdrô;kôprâdra;kôpr6njô;kôpr6nè;kôpr6nje;kôpr6nè;kôpr6nè;kôpr6nè;kôprâdr;;;;;;kôpri;kôpr6nô;kôpr6ne;kôprâ;kôpr6nâ;;kôprâdrè;;kôprâdrè;kôprâdrè;kôprâdrè;kôpr6nô;kôprâ;kôpr6ne;kôprâ;kôprEn;kôprâ;kôpriz;kôpriz;;;;kôprEn;;kôprEn;kôprEn;kôprEn
728;compresser;;;;;;;;;;;;;;;;;;;kôprèse;;;;;;;;;;;;;;;;;;;;;;;;;;kôprèse;;;;;;
729;comprimer;;;;;;;;;;;;;;;;;;kôprimè;;;;;;;;;;;kôprimâ;;;;;;;;kôprim;;;;kôprim;;;;;;;;;;
730;compromettre;;;;kôpròmi;;;;;;;;;;;;;;kôpròmètè;kôpròmEtr;;;;;;;;;kôpròmè;;;;;;;kôpròmètrè;;kôpròmè;;;kôpròmEt;kôpròmè;;kôpròmiz;;;;;;;;
731;comptabiliser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kôtabilizâ;;;;;;;;;;;;;;;;;;;;;;
732;compter;;kôtè;;;;kôta;kôt6rô;;;kôt6ra;;kôt6ra;kôtjô;kôtè;kôtje;kôtè;kôtè;kôtè;kôte;;;;;;;kôtô;kôte;kôt;kôtâ;;kôt6rè;;kôt6rè;;kôt6rè;kôtô;kôt;kôte;kôt;kôt;kôt;kôte;kôte;kôte;kôte;;;kôtje;kôt;;
733;compulser;;;;;;;;;;;;;;;;;;kôpylsè;;;;;;;;;kôpylse;;;;;;;;;;;;;;kôpyls;;;;;;;;;;
734;concentrer;;kôsâtrè;;;;kôsâtra;;;;;;kôsâtr6ra;;kôsâtrè;;;;kôsâtrè;kôsâtre;;;;;;;kôsâtrô;kôsâtre;kôsâtr;;;;;;;;kôsâtrô;kôsâtr;kôsâtre;kôsâtr;;kôsâtr;;kôsâtre;kôsâtre;kôsâtre;;;;;;
735;concerner;;;;;;;;;;;;kôsErn6ra;;;;;kôsErnè;kôsErnè;kôsErne;;;;;;;;;kôsErn;kôsErnâ;;;;;;;;kôsErn;;;kôsErn;kôsErn;kôsErne;kôsErne;kôsErne;kôsErne;;;;;;
736;concerter;;;;;;;;;;;;;;;;;kôsErtè;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
737;concevoir;;kôsy;;kôsy;;kôsy;;;;;;;;;;;;kôs6vè;kôs6vwar;;;;;;;;kôs6ve;kôswa;;;;;;;;;kôswa;;kôswa;;kôswa;;kôsy;kôsy;kôsy;;;;;;
738;concilier;;;;;;;;;;;;;;;;;;;kôsilje;;;;;;;;;;kôsiljâ;;;;;;;;;;;;;;;;;;;;;;
739;conclure;;;;;;kôkly;;kôklyrè;;;;;;kôklyè;;;kôklyè;kôklyè;kôklyr;;;;;;;kôklyô;kôklye;kôkly;kôklyâ;;;;;;;;kôkly;;kôkly;kôkly;kôkly;kôkly;kôkly;kôkly;kôkly;;kôkly;;;;kôkly
740;concocter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kôkòkte;;;;;;;
741;concorder;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kôkOrd;kôkOrd;;;;;;;;;;
742;concourir;;;;;;;;;;;kôkurrô;;;;;;;;kôkurir;;;;;;;;;;;;;;;;;;kôkur;kôkure;;kôkur;;;;;;;;;;;
743;concrétiser;;;;;;;;;;;;;;;;;;;kôkrètize;;;;;;;;;;;;;;;;;;;;;;kôkrètiz;;;;kôkrètize;;;;;;
744;concéder;;;;;;kôsèda;;;;;;;;;;;;kôsèdè;kôsède;;;;;;;;;kôsEd;;;;;;;;;;;;;kôsEd;;;;;;;;;;
745;condamner;;;;;;kôdana;;;;;kôdan6rô;kôdan6ra;;;;;kôdanè;kôdanè;kôdane;;;;;;;kôdanô;;kôdan;kôdanâ;;;;;;;;kôdan;kôdane;;kôdan;kôdan;kôdane;kôdane;kôdane;kôdane;;;;;kôdan;
746;condenser;;;;;;;;;;;;;;;;;kôdâsè;;kôdâse;;;;;;;;;kôdâs;;;;;;;;;;;;;;kôdâse;;;kôdâse;;;;;;
747;condescendre;;;;;;kôdèsâdi;;;;;;;;;;;;kôdèsâdè;;;;;;;;;;;kôdèsâdâ;;;;;;;;;;;;;;;;;;;;;;
748;conditionner;;;;;;;;;;;;;;;;;;;kôdisjòne;;;;;;;;;;;;;;;;;;;;;;;;kôdisjòne;;;;;;;;
749;conduire;;;;;kôdHizir;kôdHizi;kôdHirô;kôdHirè;;;kôdHirô;kôdHira;;kôdHizè;kôdHizje;kôdHizè;kôdHizè;kôdHizè;kôdHir;;;;;;;kôdHizô;kôdHize;kôdHi;kôdHizâ;;;;;;kôdHirè;kôdHizô;kôdHi;kôdHize;kôdHi;kôdHiz;kôdHi;;kôdHit;kôdHi;kôdHi;;kôdHiz;;kôdHiz;;kôdHiz
750;confectionner;;;;;kôfEksjònEr;kôfEksjòna;;;;;;;;;;;;kôfEksjònè;kôfEksjòne;;;;;;;;;;;;;;;;;;;kôfEksjòne;;;;;;;kôfEksjòne;;;;;;
751;confesser;;;;;;;;;;;;;;;;;;kôfèsè;kôfèse;;;;;;;;kôfèse;kôfEs;;;;;;;;;kôfEs;;;kôfEs;kôfEs;;;;kôfèse;;;;;;
